,# codigo,descripcion,tipo_arbol,folder_id
2784,0069,BISTEC DE DIEZMILLO DE RES,Profeco_080801_arbol,data20220712
2785,0071,BISTEC DE RES. CORTE DELGADO,Profeco_080801_arbol,data20220712
2786,0070,BISTEC DEL 0,Profeco_080801_arbol,data20220712
2787,0072,BISTEC RANCHERO,Profeco_080801_arbol,data20220712
2788,0052,CARNE PARA ASAR DE RES,Profeco_080801_arbol,data20220712
2789,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_080801_arbol,data20220712
2790,0060,FALDA DE RES,Profeco_080801_arbol,data20220712
2791,0053,FILETE DE RES,Profeco_080801_arbol,data20220712
2792,0064,HIGADO DE RES,Profeco_080801_arbol,data20220712
2793,0077,MILANESA DE RES,Profeco_080801_arbol,data20220712
2794,0074,MILANESA DE TERNERA,Profeco_080801_arbol,data20220712
2795,0066,PANZA O MENUDO DE RES,Profeco_080801_arbol,data20220712
2796,0075,PULPA DE TERNERA,Profeco_080801_arbol,data20220712
2797,0063,RETAZO C/HUESO DE RES,Profeco_080801_arbol,data20220712
2798,# PESCADOS Y MARISCOS FRESCO Y CONGELADO,,Profeco_080801_arbol,data20220712
2799,0120,ALMEJA,Profeco_080801_arbol,data20220712
2800,0131,BAGRE,Profeco_080801_arbol,data20220712
2801,0094,BANDERA,Profeco_080801_arbol,data20220712
2802,0174,BARRITA DE SURIMI,Profeco_080801_arbol,data20220712
2803,0134,BASA,Profeco_080801_arbol,data20220712
2804,0122,CALAMAR,Profeco_080801_arbol,data20220712
2805,0124,CAMARON,Profeco_080801_arbol,data20220712
2806,0139,CURVINA,Profeco_080801_arbol,data20220712
2807,0098,JUREL,Profeco_080801_arbol,data20220712
2808,0100,LISA,Profeco_080801_arbol,data20220712
2809,0093,MOJARRA,Profeco_080801_arbol,data20220712
2810,0129,PULPO,Profeco_080801_arbol,data20220712
2811,6290,SALMON,Profeco_080801_arbol,data20220712
2812,0112,SIERRA,Profeco_080801_arbol,data20220712
2813,# FRUTAS Y VERDURAS FRESCAS,,Profeco_080801_arbol,data20220712
2814,# FRUTAS Y VERDURAS FRESCAS,,Profeco_080801_arbol,data20220712
2815,0850,ACELGA,Profeco_080801_arbol,data20220712
2816,0800,AGUACATE,Profeco_080801_arbol,data20220712
2817,0851,AJO,Profeco_080801_arbol,data20220712
2818,0853,APIO,Profeco_080801_arbol,data20220712
2819,0854,BETABEL,Profeco_080801_arbol,data20220712
2820,0855,BROCOLI,Profeco_080801_arbol,data20220712
2821,9006,CACAHUATES,Profeco_080801_arbol,data20220712
2822,0856,CALABAZA,Profeco_080801_arbol,data20220712
2823,0857,CEBOLLA,Profeco_080801_arbol,data20220712
2824,0858,CHAYOTE,Profeco_080801_arbol,data20220712
2825,0860,CHILE FRESCO,Profeco_080801_arbol,data20220712
2826,0868,CILANTRO,Profeco_080801_arbol,data20220712
2827,0802,CIRUELA,Profeco_080801_arbol,data20220712
2828,0861,COL,Profeco_080801_arbol,data20220712
2829,0862,COLIFLOR,Profeco_080801_arbol,data20220712
2830,0824,DURAZNO,Profeco_080801_arbol,data20220712
2831,0863,EJOTE,Profeco_080801_arbol,data20220712
2832,0864,ELOTE,Profeco_080801_arbol,data20220712
2833,0866,ESPINACAS,Profeco_080801_arbol,data20220712
2834,0804,GUAYABA,Profeco_080801_arbol,data20220712
2835,0867,HONGOS CHAMPIÑONES,Profeco_080801_arbol,data20220712
2836,9015,JAMAICA,Profeco_080801_arbol,data20220712
2837,9017,JICAMA,Profeco_080801_arbol,data20220712
2838,0869,JITOMATE,Profeco_080801_arbol,data20220712
2839,0826,KIWI,Profeco_080801_arbol,data20220712
2840,0870,LECHUGA,Profeco_080801_arbol,data20220712
2841,9018,LIMA,Profeco_080801_arbol,data20220712
2842,0806,LIMON,Profeco_080801_arbol,data20220712
2843,0809,MANGO,Profeco_080801_arbol,data20220712
2844,0810,MANZANA,Profeco_080801_arbol,data20220712
2845,0811,MELON,Profeco_080801_arbol,data20220712
2846,0812,NARANJA,Profeco_080801_arbol,data20220712
2847,0871,NOPAL,Profeco_080801_arbol,data20220712
2848,0872,PAPA,Profeco_080801_arbol,data20220712
2849,0813,PAPAYA,Profeco_080801_arbol,data20220712
2850,0873,PEPINO,Profeco_080801_arbol,data20220712
2851,0814,PERA,Profeco_080801_arbol,data20220712
2852,0874,PIMIENTO,Profeco_080801_arbol,data20220712
2853,0816,PLATANO,Profeco_080801_arbol,data20220712
2854,0875,RABANO,Profeco_080801_arbol,data20220712
2855,0817,SANDIA,Profeco_080801_arbol,data20220712
2856,9028,TAMARINDO,Profeco_080801_arbol,data20220712
2857,0877,TOMATE,Profeco_080801_arbol,data20220712
2858,0820,TORONJA,Profeco_080801_arbol,data20220712
2859,0821,TUNA,Profeco_080801_arbol,data20220712
2860,0822,UVA,Profeco_080801_arbol,data20220712
2861,0878,VERDOLAGA,Profeco_080801_arbol,data20220712
2862,0879,ZANAHORIA,Profeco_080801_arbol,data20220712
2863,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_080801_arbol,data20220712
2864,# CEREALES PREPARADOS,,Profeco_080801_arbol,data20220712
2865,0025,CHOCO KRISPIS,Profeco_080801_arbol,data20220712
2866,0024,CORN FLAKES,Profeco_080801_arbol,data20220712
2867,0026,ZUCARITAS,Profeco_080801_arbol,data20220712
2868,# HUEVO,,Profeco_080801_arbol,data20220712
2869,0165,HUEVO,Profeco_080801_arbol,data20220712
2870,# PAN Y DERIVADOS DEL TRIGO,,Profeco_080801_arbol,data20220712
2871,0022,HARINA DE ARROZ,Profeco_080801_arbol,data20220712
2872,0011,HARINA DE TRIGO,Profeco_080801_arbol,data20220712
2873,0012,HARINA HOT CAKES,Profeco_080801_arbol,data20220712
2874,0005,PAN BLANCO BOLILLO,Profeco_080801_arbol,data20220712
2875,0006,PAN DE CAJA,Profeco_080801_arbol,data20220712
2876,0201,PAN DULCE BISQUET,Profeco_080801_arbol,data20220712
2877,0202,PAN DULCE CONCHA,Profeco_080801_arbol,data20220712
2878,0203,PAN DULCE CUERNO,Profeco_080801_arbol,data20220712
2879,0204,PAN DULCE DONA,Profeco_080801_arbol,data20220712
2880,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_080801_arbol,data20220712
2881,0004,TORTILLA DE HARINA DE TRIGO,Profeco_080801_arbol,data20220712
2882,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_080801_arbol,data20220712
2883,0001,HARINA DE MAIZ,Profeco_080801_arbol,data20220712
2884,0002,TORTILLA DE MAIZ,Profeco_080801_arbol,data20220712
2885,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_080801_arbol,data20220712
2886,# LACTEOS,,Profeco_080801_arbol,data20220712
2887,0145,CREMA,Profeco_080801_arbol,data20220712
2888,0162,FORMULA LACTEA,Profeco_080801_arbol,data20220712
2889,0143,LECHE CONDENSADA,Profeco_080801_arbol,data20220712
2890,0141,LECHE EN POLVO,Profeco_080801_arbol,data20220712
2891,0161,LECHE ULTRAPASTEURIZADA,Profeco_080801_arbol,data20220712
2892,0164,PRODUCTO LACTEO,Profeco_080801_arbol,data20220712
2893,0148,QUESO CHIHUAHUA,Profeco_080801_arbol,data20220712
2894,0150,QUESO OAXACA,Profeco_080801_arbol,data20220712
2895,0160,YOGHURT,Profeco_080801_arbol,data20220712
2896,# PRODUCTOS EN REFRIGERACION,,Profeco_080801_arbol,data20220712
2897,0929,COMBINADO PRIMAVERA,Profeco_080801_arbol,data20220712
2898,0919,GRANOS DE ELOTE,Profeco_080801_arbol,data20220712
2899,0920,GUARNICION DE VERDURAS,Profeco_080801_arbol,data20220712
2900,0003,MAIZ POZOLERO,Profeco_080801_arbol,data20220712
2901,0922,MEZCLA CALIFORNIA,Profeco_080801_arbol,data20220712
2902,0923,MEZCLA CAMPESINA,Profeco_080801_arbol,data20220712
2903,# SALCHICHONERIA,,Profeco_080801_arbol,data20220712
2904,0080,JAMON,Profeco_080801_arbol,data20220712
2905,0084,MORTADELA,Profeco_080801_arbol,data20220712
2906,0087,PASTEL PIMIENTO,Profeco_080801_arbol,data20220712
2907,0085,QUESO DE PUERCO,Profeco_080801_arbol,data20220712
2908,0083,SALCHICHA,Profeco_080801_arbol,data20220712
2909,0081,TOCINO AHUMADO,Profeco_080801_arbol,data20220712
2910,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_080801_arbol,data20220712
2911,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_080801_arbol,data20220712
2912,9007,CANELA,Profeco_080801_arbol,data20220712
2913,# SEMILLAS Y LEGUMINOSAS,,Profeco_080801_arbol,data20220712
2914,0020,ARROZ,Profeco_080801_arbol,data20220712
2915,0901,FRIJOL,Profeco_080801_arbol,data20220712
2916,0902,GARBANZA,Profeco_080801_arbol,data20220712
2917,0903,HABA,Profeco_080801_arbol,data20220712
2918,0904,LENTEJA,Profeco_080801_arbol,data20220712
2919,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_080801_arbol,data20220712
2920,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_080801_arbol,data20220712
2921,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_080801_arbol,data20220712
2922,2767,CEPILLO DENTAL,Profeco_080801_arbol,data20220712
2923,2806,COPA MENSTRUAL,Profeco_080801_arbol,data20220712
2924,2750,CREMA DENTAL,Profeco_080801_arbol,data20220712
2925,2751,CREMA LIQUIDA,Profeco_080801_arbol,data20220712
2926,2752,CREMA SOLIDA,Profeco_080801_arbol,data20220712
2927,2753,DESODORANTE,Profeco_080801_arbol,data20220712
2928,2754,JABON DE TOCADOR,Profeco_080801_arbol,data20220712
2929,2766,PANTIPROTECTOR,Profeco_080801_arbol,data20220712
2930,2801,PAÑALES DESECHABLES,Profeco_080801_arbol,data20220712
2931,2800,PAPEL HIGIENICO,Profeco_080801_arbol,data20220712
2932,2756,RASTRILLOS DESECHABLES,Profeco_080801_arbol,data20220712
2933,2757,REPUESTOS DE NAVAJAS,Profeco_080801_arbol,data20220712
2934,2771,ROPA INTERIOR DESECHABLE,Profeco_080801_arbol,data20220712
2935,2758,SHAMPOO,Profeco_080801_arbol,data20220712
2936,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_080801_arbol,data20220712
2937,2765,TALCO,Profeco_080801_arbol,data20220712
2938,2807,TAMPONES,Profeco_080801_arbol,data20220712
2939,2759,TINTE PARA EL CABELLO,Profeco_080801_arbol,data20220712
2940,2803,TOALLA FEMENINA,Profeco_080801_arbol,data20220712
2941,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_080801_arbol,data20220712
2942,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_080801_arbol,data20220712
2943,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_080801_arbol,data20220712
2944,1100,BLANQUEADOR,Profeco_080801_arbol,data20220712
2945,1101,DETERGENTE P/ROPA,Profeco_080801_arbol,data20220712
2946,1102,DETERGENTE P/TRASTES,Profeco_080801_arbol,data20220712
2947,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_080801_arbol,data20220712
2948,1109,FIBRA,Profeco_080801_arbol,data20220712
2949,1104,INSECTICIDA AEROSOL,Profeco_080801_arbol,data20220712
2950,1103,JABON LIMPIADOR,Profeco_080801_arbol,data20220712
2951,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_080801_arbol,data20220712
2952,1071,PILAS ELECTRICAS,Profeco_080801_arbol,data20220712
2953,1106,SUAVIZANTE P/ROPA,Profeco_080801_arbol,data20220712
2954,2805,TOALLA DE PAPEL,Profeco_080801_arbol,data20220712
2955,1111,TOALLITAS DESINFECTANTES,Profeco_080801_arbol,data20220712
2956,# MEDICINAS,,Profeco_080801_arbol,data20220712
2957,# MEDICINAS,,Profeco_080801_arbol,data20220712
2958,# MEDICINAS,,Profeco_080801_arbol,data20220712
2959,2769,SUEROS ORALES,Profeco_080801_arbol,data20220712
2960,# ALIMENTOS,,Profeco_080802_arbol,data20220712
2961,"# ACEITES, GRASAS Y VINAGRES",,Profeco_080802_arbol,data20220712
2962,# ACEITES Y GRASAS,,Profeco_080802_arbol,data20220712
2963,0166,ACEITE,Profeco_080802_arbol,data20220712
2964,9000,ACEITE DE OLIVA,Profeco_080802_arbol,data20220712
2965,9002,ALCAPARRA,Profeco_080802_arbol,data20220712
2966,0170,GRASA COMESTIBLE,Profeco_080802_arbol,data20220712
2967,0172,MANTECA DE CERDO,Profeco_080802_arbol,data20220712
2968,0147,MANTEQUILLA,Profeco_080802_arbol,data20220712
2969,0171,MARGARINA,Profeco_080802_arbol,data20220712
2970,# VINAGRES,,Profeco_080802_arbol,data20220712
2971,0983,VINAGRE,Profeco_080802_arbol,data20220712
2972,# ALIMENTOS EN LATA Y PROCESADOS,,Profeco_080802_arbol,data20220712
2973,# ALIMENTOS EN LATA Y PROCESADOS,,Profeco_080802_arbol,data20220712
2974,9001,ACEITUNA,Profeco_080802_arbol,data20220712
2975,0935,ALIMENTO PREPARADO PARA NIÑOS,Profeco_080802_arbol,data20220712
2976,0136,ATUN,Profeco_080802_arbol,data20220712
2977,0917,CHICHAROS EN LATA,Profeco_080802_arbol,data20220712
2978,0915,CHILES,Profeco_080802_arbol,data20220712
2979,0956,COCTEL DE FRUTAS EN ALMIBAR,Profeco_080802_arbol,data20220712
2980,0970,CONCENTRADO DE POLLO,Profeco_080802_arbol,data20220712
2981,0951,DURAZNOS EN ALMIBAR,Profeco_080802_arbol,data20220712
2982,0864,ELOTE,Profeco_080802_arbol,data20220712
2983,0931,FRIJOLES,Profeco_080802_arbol,data20220712
2984,0971,MAYONESA,Profeco_080802_arbol,data20220712
2985,0972,MOLE ROJO EN PASTA,Profeco_080802_arbol,data20220712
2986,0973,MOSTAZA,Profeco_080802_arbol,data20220712
2987,0014,PASTA PARA SOPA,Profeco_080802_arbol,data20220712
2988,0952,PIÑA EN ALMIBAR,Profeco_080802_arbol,data20220712
2989,0916,PURE DE TOMATE,Profeco_080802_arbol,data20220712
2990,0974,SAL MOLIDA DE MESA,Profeco_080802_arbol,data20220712
2991,0978,SALSA DE SOYA,Profeco_080802_arbol,data20220712
2992,0976,SALSA INGLESA,Profeco_080802_arbol,data20220712
2993,0977,SALSA PICANTE,Profeco_080802_arbol,data20220712
2994,0137,SARDINA,Profeco_080802_arbol,data20220712
2995,0303,SOPA INSTANTANEA,Profeco_080802_arbol,data20220712
2996,"# AZUCAR, ENDULZANTES Y CAFE",,Profeco_080802_arbol,data20220712
2997,"# AZUCAR, ENDULZANTES Y CAFE",,Profeco_080802_arbol,data20220712
2998,0960,AZUCAR,Profeco_080802_arbol,data20220712
2999,0961,CAFE SOLUBLE,Profeco_080802_arbol,data20220712
3000,0962,CAFE TOSTADO Y MOLIDO,Profeco_080802_arbol,data20220712
3001,0991,CHOCOLATE EN TABLILLAS,Profeco_080802_arbol,data20220712
3002,0998,JARABE PARA PREPARAR BEBIDAS,Profeco_080802_arbol,data20220712
3003,0950,MERMELADA,Profeco_080802_arbol,data20220712
3004,0996,MIEL DE ABEJA,Profeco_080802_arbol,data20220712
3005,0990,POLVO PARA BEBIDAS SABOR CHOCOLATE,Profeco_080802_arbol,data20220712
3006,0963,TE,Profeco_080802_arbol,data20220712
3007,# POSTRES PARA PREPARAR,,Profeco_080802_arbol,data20220712
3008,0994,FLAN,Profeco_080802_arbol,data20220712
3009,0995,GELATINA EN POLVO,Profeco_080802_arbol,data20220712
3010,0984,POLVO P/HORNEAR,Profeco_080802_arbol,data20220712
3011,# BEBIDAS,,Profeco_080802_arbol,data20220712
3012,# BEBIDAS ALCOHOLICAS,,Profeco_080802_arbol,data20220712
3013,1000,BRANDY,Profeco_080802_arbol,data20220712
3014,1001,CERVEZA,Profeco_080802_arbol,data20220712
3015,1005,TEQUILA,Profeco_080802_arbol,data20220712
3016,# BEBIDAS NO ALCOHOLICAS,,Profeco_080802_arbol,data20220712
3017,0964,AGUA CON GAS,Profeco_080802_arbol,data20220712
3018,0965,AGUA SIN GAS,Profeco_080802_arbol,data20220712
3019,0968,BEBIDAS HIDRATANTES,Profeco_080802_arbol,data20220712
3020,0967,JUGO DE FRUTA,Profeco_080802_arbol,data20220712
3021,0966,REFRESCO,Profeco_080802_arbol,data20220712
3022,0949,TE PREPARADO,Profeco_080802_arbol,data20220712
3023,"# CARNE, POLLO Y PESCADO",,Profeco_080802_arbol,data20220712
3024,# CARNE DE CERDO,,Profeco_080802_arbol,data20220712
3025,0044,CABEZA DE CERDO,Profeco_080802_arbol,data20220712
3026,0049,CARNE MOLIDA DE CERDO,Profeco_080802_arbol,data20220712
3027,0041,CHULETA DE CERDO,Profeco_080802_arbol,data20220712
3028,0045,ESPINAZO DE CERDO,Profeco_080802_arbol,data20220712
3029,0043,LOMO DE CERDO,Profeco_080802_arbol,data20220712
3030,0046,MANITAS DE CERDO,Profeco_080802_arbol,data20220712
3031,0042,MILANESA DE CERDO,Profeco_080802_arbol,data20220712
3032,0047,PIERNA DE CERDO ENTERA/PERNIL,Profeco_080802_arbol,data20220712
3033,# CARNE DE POLLO Y PAVO,,Profeco_080802_arbol,data20220712
3034,0032,PECHUGA DE POLLO,Profeco_080802_arbol,data20220712
3035,0033,PIERNA DE POLLO,Profeco_080802_arbol,data20220712
3036,0031,POLLO ENTERO,Profeco_080802_arbol,data20220712
3037,# CARNE DE RES,,Profeco_080802_arbol,data20220712
3038,0069,BISTEC DE DIEZMILLO DE RES,Profeco_080802_arbol,data20220712
3039,0071,BISTEC DE RES. CORTE DELGADO,Profeco_080802_arbol,data20220712
3040,0070,BISTEC DEL 0,Profeco_080802_arbol,data20220712
3041,0072,BISTEC RANCHERO,Profeco_080802_arbol,data20220712
3042,0059,CARNE MOLIDA DE RES,Profeco_080802_arbol,data20220712
3043,0052,CARNE PARA ASAR DE RES,Profeco_080802_arbol,data20220712
3044,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_080802_arbol,data20220712
3045,0060,FALDA DE RES,Profeco_080802_arbol,data20220712
3046,0053,FILETE DE RES,Profeco_080802_arbol,data20220712
3047,0064,HIGADO DE RES,Profeco_080802_arbol,data20220712
3048,0077,MILANESA DE RES,Profeco_080802_arbol,data20220712
3049,0066,PANZA O MENUDO DE RES,Profeco_080802_arbol,data20220712
3050,0063,RETAZO C/HUESO DE RES,Profeco_080802_arbol,data20220712
3051,# PESCADOS Y MARISCOS FRESCO Y CONGELADO,,Profeco_080802_arbol,data20220712
3052,0134,BASA,Profeco_080802_arbol,data20220712
3053,0093,MOJARRA,Profeco_080802_arbol,data20220712
3054,# FRUTAS Y VERDURAS FRESCAS,,Profeco_080802_arbol,data20220712
3055,# FRUTAS Y VERDURAS FRESCAS,,Profeco_080802_arbol,data20220712
3056,0850,ACELGA,Profeco_080802_arbol,data20220712
3057,0800,AGUACATE,Profeco_080802_arbol,data20220712
3058,0851,AJO,Profeco_080802_arbol,data20220712
3059,0853,APIO,Profeco_080802_arbol,data20220712
3060,0854,BETABEL,Profeco_080802_arbol,data20220712
3061,0855,BROCOLI,Profeco_080802_arbol,data20220712
3062,9006,CACAHUATES,Profeco_080802_arbol,data20220712
3063,0856,CALABAZA,Profeco_080802_arbol,data20220712
3064,0857,CEBOLLA,Profeco_080802_arbol,data20220712
3065,0858,CHAYOTE,Profeco_080802_arbol,data20220712
3066,0859,CHICHAROS,Profeco_080802_arbol,data20220712
3067,0860,CHILE FRESCO,Profeco_080802_arbol,data20220712
3068,0868,CILANTRO,Profeco_080802_arbol,data20220712
3069,0802,CIRUELA,Profeco_080802_arbol,data20220712
3070,0861,COL,Profeco_080802_arbol,data20220712
3071,0862,COLIFLOR,Profeco_080802_arbol,data20220712
3072,0824,DURAZNO,Profeco_080802_arbol,data20220712
3073,0863,EJOTE,Profeco_080802_arbol,data20220712
3074,0864,ELOTE,Profeco_080802_arbol,data20220712
3075,0866,ESPINACAS,Profeco_080802_arbol,data20220712
3076,0823,GRANADA,Profeco_080802_arbol,data20220712
3077,0825,GUANABANA,Profeco_080802_arbol,data20220712
3078,0804,GUAYABA,Profeco_080802_arbol,data20220712
3079,0867,HONGOS CHAMPIÑONES,Profeco_080802_arbol,data20220712
3080,9015,JAMAICA,Profeco_080802_arbol,data20220712
3081,9017,JICAMA,Profeco_080802_arbol,data20220712
3082,0869,JITOMATE,Profeco_080802_arbol,data20220712
3083,0826,KIWI,Profeco_080802_arbol,data20220712
3084,0870,LECHUGA,Profeco_080802_arbol,data20220712
3085,0806,LIMON,Profeco_080802_arbol,data20220712
3086,0807,MAMEY,Profeco_080802_arbol,data20220712
3087,0808,MANDARINA,Profeco_080802_arbol,data20220712
3088,0809,MANGO,Profeco_080802_arbol,data20220712
3089,0810,MANZANA,Profeco_080802_arbol,data20220712
3090,0811,MELON,Profeco_080802_arbol,data20220712
3091,0812,NARANJA,Profeco_080802_arbol,data20220712
3092,0871,NOPAL,Profeco_080802_arbol,data20220712
3093,0872,PAPA,Profeco_080802_arbol,data20220712
3094,0813,PAPAYA,Profeco_080802_arbol,data20220712
3095,0873,PEPINO,Profeco_080802_arbol,data20220712
3096,0814,PERA,Profeco_080802_arbol,data20220712
3097,0827,PERON,Profeco_080802_arbol,data20220712
3098,0874,PIMIENTO,Profeco_080802_arbol,data20220712
3099,0816,PLATANO,Profeco_080802_arbol,data20220712
3100,0875,RABANO,Profeco_080802_arbol,data20220712
3101,0817,SANDIA,Profeco_080802_arbol,data20220712
3102,9028,TAMARINDO,Profeco_080802_arbol,data20220712
3103,0877,TOMATE,Profeco_080802_arbol,data20220712
3104,0820,TORONJA,Profeco_080802_arbol,data20220712
3105,0821,TUNA,Profeco_080802_arbol,data20220712
3106,0822,UVA,Profeco_080802_arbol,data20220712
3107,0879,ZANAHORIA,Profeco_080802_arbol,data20220712
3108,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_080802_arbol,data20220712
3109,# CEREALES PREPARADOS,,Profeco_080802_arbol,data20220712
3110,0025,CHOCO KRISPIS,Profeco_080802_arbol,data20220712
3111,0024,CORN FLAKES,Profeco_080802_arbol,data20220712
3112,0026,ZUCARITAS,Profeco_080802_arbol,data20220712
3113,# HUEVO,,Profeco_080802_arbol,data20220712
3114,0165,HUEVO,Profeco_080802_arbol,data20220712
3115,# PAN Y DERIVADOS DEL TRIGO,,Profeco_080802_arbol,data20220712
3116,0208,BARRAS DE CEREAL,Profeco_080802_arbol,data20220712
3117,0022,HARINA DE ARROZ,Profeco_080802_arbol,data20220712
3118,0011,HARINA DE TRIGO,Profeco_080802_arbol,data20220712
3119,0012,HARINA HOT CAKES,Profeco_080802_arbol,data20220712
3120,0005,PAN BLANCO BOLILLO,Profeco_080802_arbol,data20220712
3121,0006,PAN DE CAJA,Profeco_080802_arbol,data20220712
3122,0201,PAN DULCE BISQUET,Profeco_080802_arbol,data20220712
3123,0202,PAN DULCE CONCHA,Profeco_080802_arbol,data20220712
3124,0203,PAN DULCE CUERNO,Profeco_080802_arbol,data20220712
3125,0204,PAN DULCE DONA,Profeco_080802_arbol,data20220712
3126,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_080802_arbol,data20220712
3127,0004,TORTILLA DE HARINA DE TRIGO,Profeco_080802_arbol,data20220712
3128,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_080802_arbol,data20220712
3129,0001,HARINA DE MAIZ,Profeco_080802_arbol,data20220712
3130,0002,TORTILLA DE MAIZ,Profeco_080802_arbol,data20220712
3131,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_080802_arbol,data20220712
3132,# LACTEOS,,Profeco_080802_arbol,data20220712
3133,0145,CREMA,Profeco_080802_arbol,data20220712
3134,0162,FORMULA LACTEA,Profeco_080802_arbol,data20220712
3135,0143,LECHE CONDENSADA,Profeco_080802_arbol,data20220712
3136,0141,LECHE EN POLVO,Profeco_080802_arbol,data20220712
3137,0144,LECHE PASTEURIZADA,Profeco_080802_arbol,data20220712
3138,0161,LECHE ULTRAPASTEURIZADA,Profeco_080802_arbol,data20220712
3139,0164,PRODUCTO LACTEO,Profeco_080802_arbol,data20220712
3140,0154,QUESO COTIJA,Profeco_080802_arbol,data20220712
3141,0150,QUESO OAXACA,Profeco_080802_arbol,data20220712
3142,0160,YOGHURT,Profeco_080802_arbol,data20220712
3143,# PRODUCTOS EN REFRIGERACION,,Profeco_080802_arbol,data20220712
3144,0929,COMBINADO PRIMAVERA,Profeco_080802_arbol,data20220712
3145,0928,FLORETES DE BROCOLI,Profeco_080802_arbol,data20220712
3146,0919,GRANOS DE ELOTE,Profeco_080802_arbol,data20220712
3147,0920,GUARNICION DE VERDURAS,Profeco_080802_arbol,data20220712
3148,0050,HELADO,Profeco_080802_arbol,data20220712
3149,0922,MEZCLA CALIFORNIA,Profeco_080802_arbol,data20220712
3150,0923,MEZCLA CAMPESINA,Profeco_080802_arbol,data20220712
3151,# SALCHICHONERIA,,Profeco_080802_arbol,data20220712
3152,0083,SALCHICHA,Profeco_080802_arbol,data20220712
3153,0081,TOCINO AHUMADO,Profeco_080802_arbol,data20220712
3154,# POLLO ROSTIZADO,,Profeco_080802_arbol,data20220712
3155,# POLLO ROSTIZADO,,Profeco_080802_arbol,data20220712
3156,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_080802_arbol,data20220712
3157,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_080802_arbol,data20220712
3158,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_080802_arbol,data20220712
3159,9007,CANELA,Profeco_080802_arbol,data20220712
3160,0132,CHARAL,Profeco_080802_arbol,data20220712
3161,0900,CHILE SECO,Profeco_080802_arbol,data20220712
3162,# SEMILLAS Y LEGUMINOSAS,,Profeco_080802_arbol,data20220712
3163,0020,ARROZ,Profeco_080802_arbol,data20220712
3164,0901,FRIJOL,Profeco_080802_arbol,data20220712
3165,0902,GARBANZA,Profeco_080802_arbol,data20220712
3166,0903,HABA,Profeco_080802_arbol,data20220712
3167,0904,LENTEJA,Profeco_080802_arbol,data20220712
3168,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_080802_arbol,data20220712
3169,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_080802_arbol,data20220712
3170,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_080802_arbol,data20220712
3171,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_080802_arbol,data20220712
3172,2767,CEPILLO DENTAL,Profeco_080802_arbol,data20220712
3173,2750,CREMA DENTAL,Profeco_080802_arbol,data20220712
3174,2751,CREMA LIQUIDA,Profeco_080802_arbol,data20220712
3175,2764,CREMA PARA ROZADURAS,Profeco_080802_arbol,data20220712
3176,2752,CREMA SOLIDA,Profeco_080802_arbol,data20220712
3177,2753,DESODORANTE,Profeco_080802_arbol,data20220712
3178,2774,ESPUMA DE AFEITAR,Profeco_080802_arbol,data20220712
3179,2754,JABON DE TOCADOR,Profeco_080802_arbol,data20220712
3180,2766,PANTIPROTECTOR,Profeco_080802_arbol,data20220712
3181,2801,PAÑALES DESECHABLES,Profeco_080802_arbol,data20220712
3182,2800,PAPEL HIGIENICO,Profeco_080802_arbol,data20220712
3183,2756,RASTRILLOS DESECHABLES,Profeco_080802_arbol,data20220712
3184,2757,REPUESTOS DE NAVAJAS,Profeco_080802_arbol,data20220712
3185,2771,ROPA INTERIOR DESECHABLE,Profeco_080802_arbol,data20220712
3186,2758,SHAMPOO,Profeco_080802_arbol,data20220712
3187,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_080802_arbol,data20220712
3188,2765,TALCO,Profeco_080802_arbol,data20220712
