,# codigo,nombre,direccion,colonia,telefono,telefono2,estado,minicipio,codigopostal,profeco_tiendas_id,folder_id
0,20008,WALMART SUCURSAL PLAZA GALERIAS,"INDEPENDENCIA 2351, CENTRO COMERCIAL GALERIAS",LA CONCEPCION,(449)9107001,,Aguascalientes,Aguascalientes,20128.0,Profeco_010101_tiendas,data20220622
1,20158,FRANCO SOLO CALIDAD SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK H LOCAL 20, INT. CENTRAL",CENTRAL DE ABASTO,4499711338,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220622
2,20114,MEGA SORIANA SUCURSAL AGUASCALIENTES,"AGUASCALIENTES NTE. 802, ESQ. BLVD. A ZACATECAS",TROJES DE ALONSO,(449)9968877,,Aguascalientes,Aguascalientes,20116.0,Profeco_010101_tiendas,data20220622
3,20010,MERCADO TERAN,"5 DE MAYO S/N, ESQ. ARTEGA",CENTRO,(449)9181732,,Aguascalientes,Aguascalientes,20000.0,Profeco_010101_tiendas,data20220622
4,20145,PAPELERIA MARCHAND,"BLVD. A ZACATECAS 502 B, ENTRE TEPEZALA Y AV. AGUASCALI",EL PLATEADO,996-96-32,,Aguascalientes,Aguascalientes,20137.0,Profeco_010101_tiendas,data20220622
5,20144,OXXO SUCURSAL COLON,"JUAN DE MONTORO 101, ESQ. CRISTOBAL COLON A UN COSTADO",CENTRO,,,Aguascalientes,Aguascalientes,20000.0,Profeco_010101_tiendas,data20220622
6,20135,TORTILLERIA SAN PEDRO,"JOSE MARIA CHAVEZ 461, ESQ. IGNACIO T. CHAVEZ",OBRAJE,(449)9183163,,Aguascalientes,Aguascalientes,20230.0,Profeco_010101_tiendas,data20220622
7,20039,CHEDRAUI SUCURSAL AGUASCALIENTES,"BLVD. JOSE MA. CHAVEZ 1809, ENTRE VALENTE QUINTANA Y AN",PRADOS DE VILLASUNCIÓN,(449)9106461,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220622
8,20160,CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N, SALIDA A MÉXICO",CENTRAL DE ABASTO,,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220622
9,20058,SEARS SUCURSAL AGUASCALIENTES,"BLVD. A ZACATECAS S/N, ESQ. BLVD. COLOSIO",TROJES DE ALONSO,(449)9107022,,Aguascalientes,Aguascalientes,20116.0,Profeco_010101_tiendas,data20220622
10,20083,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION",SAN CAYETANO,(449)9142239,,Aguascalientes,Aguascalientes,20010.0,Profeco_010101_tiendas,data20220622
11,20002,BODEGA AURRERA,"CONVENCION 1914 PTE. 1101, ENTRE A. DE LOS ARELLANO Y G",GUADALUPE,(449)9164250,,Aguascalientes,Aguascalientes,20180.0,Profeco_010101_tiendas,data20220622
12,20159,SUPER CARNICERIA SAN JUAN SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK B LOCAL DEL 5 AL 7, INT.",CENTRAL DE ABASTO,4491469491,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220622
13,21003,CALIMAX SUCURSAL RIO,BLVD. CUAUHTEMOC Y PASEO DE LOS HEROES 1250,ZONA RIO,(664)6343255,,Baja California,Tijuana,22340.0,Profeco_020201_tiendas,data20220622
14,21477,TORTILLERIA MADERO,"AV. FRANCISCO I MADERO 826, ENTRE CALLE SEGUNDA Y CALLE",ZONA CENTRO,,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
15,21393,TORTILLERIA GRANO DE ORO SUCURSAL RIO,"GUADALUPE VICTORIA 9350, ESQ. FRANCISCO JAVIER MINA",ZONA RIO,(664)6847021,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220622
16,21422,TORTILLERIA LA POBLANITA,"CALLE 7A. GALEANA 1810, ENTRE NIÑOS HEROES Y CONSTITUCI",ZONA CENTRO,(664)6880560,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
17,21018,SORIANA HIPER SUCURSAL RIO,"PASEO DE LOS HEROES 95, CENTRO COMERCIAL PLAZA RÍO",ZONA RIO,(664)6840135,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220622
18,21415,MERCADO MIGUEL HIDALGO,"BLVD. SANCHEZ TABOADA 9351, ENTRE CALZ. INDEPENDENCIA Y",ZONA RIO TIJUANA,(664)6840485,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220622
19,21420,TORTILLERIA ISAURA,"CALLE 9 NO. 2100, ENTRE NEGRETE Y MADERO",ZONA CENTRO,(664)6855500,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
20,21478,OXXO SUCURSAL TAMAYO,"RUFINO TAMAYO 1, ESQ. BLVD. CUAUHTEMOC",ZONA RIO,(664)9757300,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
21,21045,LEY SUCURSAL OTAY (1051),BLVD. LAZARO CARDENAS Y CALZ. TECNOLOGICO S/N,HIPODROMO,(664)6470040,,Baja California,Tijuana,22390.0,Profeco_020201_tiendas,data20220622
22,21067,SALINAS Y ROCHA SUCURSAL 9085,"CONSTITUCION 957, ENTRE TERCERA Y CUARTA",ZONA CENTRO,(664)1379950,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
23,21394,TORTILLERIA JUAREZ,"QUINTA EMILIANO ZAPATA 447-8, ESQ. OCAMPO",ZONA CENTRO,(664)6882219,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
24,21473,TORTILLERIA EL DIAMANTE SUCURSAL UNICA,"ALLENDE 7737, ENTRE BRAVO Y RAYON",INDEPENDENCIA,(664)3314392,,Baja California,Tijuana,22255.0,Profeco_020201_tiendas,data20220622
25,21416,FARMACIA DEL SOL SUCURSAL 2,"INDEPENDENCIA 63, ENTRE BLVD. SANCHEZ TABOADA Y JAVIER",ZONA RIO,(664)6845763,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220622
26,21110,WALMART SUCURSAL TIJUANA HIPODROMO,"AGUACALIENTE, ESQ. PASEO DE LAS AMERICAS 11999",HIPODROMO,(664)6816150,,Baja California,Tijuana,22024.0,Profeco_020201_tiendas,data20220622
27,21064,ELEKTRA SUCURSAL CONSTITUCION (2150),"AV. CONSTITUCION 634, ENTRE CALLE 2DA Y 3RA",ZONA CENTRO,(664)1379918,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
28,21421,TORTILLERIA LA MEXICANA,"NEGRETE 714, ESQ. CALLE 4A.",ZONA CENTRO,(664)6858460,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220622
29,21465,SORIANA SUPER SUCURSAL LIBERTAD (377),"RAMPA RUIZ CORTINEZ S/N, ENTRE DEFENSORES DE B.C. Y FER",LIBERTAD,(664)6831609,,Baja California,Tijuana,22300.0,Profeco_020201_tiendas,data20220622
30,21475,TORTILLERIA LA BOCHITA SUCURSAL UNICA,"GUADALUPE VICTORIA INT 21, INT. MERCADO HIDALGO",ZONA RIO,(664)2150705,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220622
