,# codigo,nombre,direccion,colonia,telefono,telefono2,estado,minicipio,codigopostal,profeco_tiendas_id,folder_id
269,37017,COPPEL SUCURSAL REFORMA 58,PINO SUAREZ NO.226 ESQUINA REFORMA,ZONA CENTRO,713 1053,716 0565,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
270,37092,RYSE SUCURSAL CENTRO,"PINO SUAREZ, ENTRE DIAZ MIRON Y 5 DE FEBRERO",ZONA CENTRO,713 2574,714 2129,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
271,37002,MEGA SORIANA SUCURSAL LEON,"BLVD. JOSE TORRES LANDA 4137, ENTRE BLVD. A. LOPEZ MATE",JARDINES DE JEREZ,(477)7711245,/477)7711260,Guanajuato,León,37229.0,Profeco_111101_tiendas,data20220615
272,37136,TORTILLERÍA BAÑUELOS,"BLVD. HILARIO MEDINA 4902, CASI ESQ. BLVD. JUAN ALONSO",SANTA ROSA DE LIMA,,,Guanajuato,León,,Profeco_111101_tiendas,data20220615
273,37045,MERCADO ALDAMA,"JOSEFA ORTIZ DE DOMINGUEZ S/N, ENTRE MIGUEL ALEMAN Y CO",ZONA CENTRO,7162531,713 1984,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
274,37116,TORTILLERIA MARIA JOSE,"GUADALUPE 401, ENTRE MARÍA DOLORES Y SANTA VIRGINIA",ORIENTAL,(477)7719040,,Guanajuato,León,37500.0,Profeco_111101_tiendas,data20220615
275,37094,FARMACIA POPULAR ROMAN SUCURSAL UNICA,"MIGUEL ALEMAN 806, ENTRE DURANGO Y CHIHUAHUA",ZONA CENTRO,716 8209,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
276,37105,TORTILLERIA FLORES SUCURSAL 02,"CERRO DE TANCITARO 214, ENTRE CERRO DE PATANBAN Y CERRO",CERRITO DE JEREZ,(477)7610276,,Guanajuato,León,37530.0,Profeco_111101_tiendas,data20220615
277,37083,TORTILLERIA ARANDAS,"BLVD. HILARIO 441, ESQ. TITO",EL CORTIJO,4777139702,,Guanajuato,León,37250.0,Profeco_111101_tiendas,data20220615
278,37030,FARMACIA GUADALAJARA SUCURSAL MIGUEL ALEMAN 072,"MIGUEL ALEMAN 40, ENTRE ALVARO OBREGON Y LEONA VICARIO",ZONA CENTRO,716 9891,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
279,37088,TORTILLERIA SAN BENITO,"DE LA BUGAMBILIA 701, ENTRE PIRACANTOS Y DE LA BUGAMBIL",JARDINES DE JEREZ I SECCION,(477)7121145,,Guanajuato,León,37530.0,Profeco_111101_tiendas,data20220615
280,37099,PESCADERIA SEVILLA CARRO VERDE,"BLVD. M. ESCOBEDO INT. MDO. CARRO VERDE LOC. 152,153, E",ZONA CENTRO,712 3676,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
281,37109,TORTILLERIA SAGRADO CORAZON DE JESUS,"REFUGIO 202, ENTRE GUADALUPE Y BLVD. MARIANO ESCOBEDO",ORIENTAL,(477)7713701,,Guanajuato,León,37510.0,Profeco_111101_tiendas,data20220615
282,37067,TORTILLERIA LA PAZ,"LA PAZ 524, ENTRE TRES GUERRAS Y GUTIERREZ NAJERA",BARRIO DE SANTIAGO,,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
283,37142,TORTILLERÍA EL SOL,"BLVD. HILARIO MEDINA 4710, ENTRE FRONTÓN Y TENIS",UNIDAD DEPORTIVA 1,(477)7763879,,Guanajuato,León,37237.0,Profeco_111101_tiendas,data20220615
284,37131,MI SUPER BARA SUCURSAL MARIANO ESCOBEDO,"BLVD. MARIANO ESCOBEDO OTE. 2940, ESQ. INDEPENDENCIA",TLACOACHE PTE.,(477)1017600,,Guanajuato,León,37500.0,Profeco_111101_tiendas,data20220615
285,37023,SANBORNS SUCURSAL PLAZA MAYOR,LAS TORRES 2003-3-6A CENTRO COMERCIAL PLAZA MAYOR,VALLE DEL CAMPESTRE,773 1316,773 1318,Guanajuato,León,37160.0,Profeco_111101_tiendas,data20220615
286,37110,H.E.B. SUCURSAL 2984,"BLVD. ADOLFO LOPEZ MATEOS 2102, ESQ. BLVD. CAMPESTRE",JARDINES DEL MORAL,(447)7119810,,Guanajuato,León,37160.0,Profeco_111101_tiendas,data20220615
287,37120,ABARROTERA EL PATRÓN,"BLVD. HERMANOS ALDAMA 4102, INT. MODULO I BODEGAS 4 Y",CIUDAD INDUSTRIAL,(477)7636832,,Guanajuato,León,37490.0,Profeco_111101_tiendas,data20220615
288,37097,MARISCOS PAPILLON SUCURSAL UNICA,"LEONA VICARIO 322, ESQ. IXTLACCIHUATL",OBRERA,279 1567,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
289,37090,TORTILLERIA EL SEÑOR DE LA LUZ,"GAMA 118, ENTRE CORTEZA Y VAINA",MEZQUITAL DE JEREZ,(479)2147721,,Guanajuato,León,37530.0,Profeco_111101_tiendas,data20220615
290,37079,MAQUINA 501,BELISARIO DOMINGUEZ 501 ENTRE RIVERA Y MIGUEL ALEMAN,ZONA CENTRO,NO TIENE,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
291,37095,OFFICE MAX SUCURSAL 117,"BLVD. LOPEZ MATEOS 2540, ESQ. BLVD. J. JOSE TORRES LAND",JARDINES DE JEREZ,772 5900,,Guanajuato,León,37530.0,Profeco_111101_tiendas,data20220615
292,37078,EL REFUGIO,"LEONA VICARIO 207, ENTRE GARDENIA Y MIGUEL ALEMAN",OBRERA,713 4725,,Guanajuato,León,37340.0,Profeco_111101_tiendas,data20220615
293,37098,PESCADERIA CEPESMAR,"CALLE NUEVA 102, ENTRE CHUPARROSA Y ACCESO PONIENTE",ZONA CENTRO,715 1934,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
294,37138,CHEDRAUI SUCURSAL LEÓN POLIFORUM,"BLVD. FRANCISCO VILLA 105, ESQ. BLVD. ADOLFO LÓPEZ MATE",EL TLACOACHE,(477)7110642,,Guanajuato,León,37500.0,Profeco_111101_tiendas,data20220615
295,37087,TORTILLERIA SAN JOSE,"LIRIOS 112, BUGAMBILIAS Y CRISANTEMOS",JARDINES DE JEREZ. I SECCION,(477)7118519,,Guanajuato,León,37530.0,Profeco_111101_tiendas,data20220615
296,37047,MERCADO CARRO VERDE,"CALLE NUEVA, ENTRE CIRCUITO Y ACCESO SUR",ZONA CENTRO,(477)7153398,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
297,37008,BODEGA AURRERA SUCURSAL HILARIO MEDINA (3804),HILARIO MEDINA NO.902 ESQUINA VICENTE VALTIERRA,CANDELARIA,772 3383,772 3400,Guanajuato,León,37250.0,Profeco_111101_tiendas,data20220615
298,37121,CREMERIA CITY ABASTOS,"BLVD. HERMANOS ALDAMA 4102, INT. BODEGA L LOC. 5, 6 Y 7",CIUDAD INDUSTRIAL,(477)7635196,,Guanajuato,León,37490.0,Profeco_111101_tiendas,data20220615
299,37143,TORTILLERÍA JUANCHOREY ZAC.,"CIRCUITO EXTERIOR NO. 206, ENTRE ACCESO SUR Y CIRCUITO",SAN JUAN DE DIOS,,,Guanajuato,León,37000.0,Profeco_111101_tiendas,data20220615
300,37024,SEARS SUCURSAL PLAZA MAYOR,BLVD. ALONSO DE TORRES NO.2002 CENTRO COMERCIAL PLAZA M,CAMPESTRE,773 5214,773 0834,Guanajuato,León,37160.0,Profeco_111101_tiendas,data20220615
301,39003,MEGA SORIANA SUCURSAL LA DIANA,"FARALLON DEL OBISPO 216, ENTRE NAVEGANTE JUAN PEREZ Y R",FARALLON,(744)4847861,,Guerrero,Acapulco de Juárez,39690.0,Profeco_121201_tiendas,data20220615
302,39022,TORTILLERIA GERALDINE,"JOSE AZUETA 6 LOC. 2, ENTRE LA PAZ Y BENITO JUAREZ",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
303,39026,TORTILLERIA TEPITO,"MATAMOROS 31, ESQ. EL PIPILA",CENTRO,(744)1062212,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
304,39000,SORIANA HIPER SUCURSAL ACAPULCO COSTERA (274),"COSTERA MIGUEL ALEMAN 240, ENTRE JUAN S. CANO Y GABRIEL",FRACCIONAMIENTO HORNOS,(744)4696160,,Guerrero,Acapulco de Juárez,39350.0,Profeco_121201_tiendas,data20220615
305,39065,TORTILLERIA ELSITA,"LAS PLAYAS 4, COSTERA MIGUEL ALEMAN Y COSTA GRANDE",FRACCIONAMIENTO LAS PLAYAS,,,Guerrero,Acapulco de Juárez,39390.0,Profeco_121201_tiendas,data20220615
306,39072,TORTILLERIA GRANO DE ORO,"VELAZQUEZ DE LEON 190 LOC. 7, ENTRE BELISARIO DOMINGUE",CENTRO,(744)1043376,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
307,39021,TOTILLERIA EL YUCA,"CANAL DEL DESAHUE 6, ENTRE MATAMOROS Y VELAZQUEZ DE LEO",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
308,39005,CHEDRAUI SUCURSAL ACAPULCO PIE DE LA CUESTA,"CALZ. PIE DE LA CUESTA 239, ENTRE DE LAS FLORES Y SECC.",BARRIO DEL PASITO,(744)4835423,(744)4682108,Guerrero,Acapulco de Juárez,39480.0,Profeco_121201_tiendas,data20220615
309,39077,TORTILLERÍA LA BALANZA,"CALLE DE MINA NO 34, ENTRE CUAHUTEMOSC Y MELCHOR OCAMPO",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
310,39019,TORTILLERIA ARTEAGA,"TENIENTE JOSUE AZUETA 18, ENTRE HIDALGO Y EMILIO CARRAN",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
311,39055,TORTILLERIA LA SELVA,"CALZ. PIE DE LA CUESTA 17, ESQ. ALTAMIRANO",LAS CRUCITAS,,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
312,39046,TORTILLERIA PAKAL,"GABRIEL AVILÉS S/N LOC. 2B, ENTRE ANDRES DE URDANETA Y",FRACCIONAMIENTO HORNOS,,,Guerrero,Acapulco de Juárez,39355.0,Profeco_121201_tiendas,data20220615
313,39024,TORTILLERIA BLANQUITA,"VELAZQUEZ DE LEON 12, ENTRE PARIAN Y 2 DE ABRIL",CENTRO,(744)4802291,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
314,39002,WALMART SUCURSAL ACAPULCO,"COSTERA MIGUEL ALEMAN 500, ENTRE EDUARDO NERI Y CASTILL",ICACOS,,,Guerrero,Acapulco de Juárez,39860.0,Profeco_121201_tiendas,data20220615
315,39006,BODEGA AURRERA SUCURSAL ACAPULCO COSTERA,"COSTERA M.ALEMAN 1000, ESQ. GABRIEL AVILES",HORNOS,,,Guerrero,Acapulco de Juárez,39300.0,Profeco_121201_tiendas,data20220615
316,42102,TORTILLERIA LA NUEVA LUPITA,"NICOLAS ROMERO 7, EXT. MERCADO BARRETEROS",CENTRO,NO TIENE,,Hidalgo,Pachuca de Soto,42050.0,Profeco_131301_tiendas,data20220615
317,42084,SEARS SUCURSAL 23,"BLVD. LUIS DONALDO COLOSIO KM. 7.7, PLAZA Q",FRACCIONAMIENTO COLIMAS DE PLATA,717 0262,,Hidalgo,Pachuca de Soto,42093.0,Profeco_131301_tiendas,data20220615
318,42120,PESCADERIA LA TAMPIQUEÑA,"BLVD. VALLE DE SAN JAVIER 102-1, ENTRE VALLE DEL YAQUI",VALLE DE SAN JAVIER,771 212 0206,,Hidalgo,Pachuca de Soto,42086.0,Profeco_131301_tiendas,data20220615
319,42118,TORTILLERIA TLAXCALLI SUCURSAL I,"GRAL. IGNACIO LÓPEZ RAYÓN 112, ESQ. BLVD. EVERARDO MÁRQ",ADOLFO LÓPEZ MATEOS,(771)2362435,,Hidalgo,Pachuca de Soto,42094.0,Profeco_131301_tiendas,data20220615
320,42010,MERCADO FRANCISCO I. MADERO,"MARIANO ARISTA S/N, ENTRE GÓMEZ FARIAS Y GUADALUPE",LA SURTIDORA,,,Hidalgo,Pachuca de Soto,42050.0,Profeco_131301_tiendas,data20220615
321,42041,MEGA SORIANA SUCURSAL PACHUCA,"BLVD. LUIS D. COLOSIO S/N, ENTRE BLVD. VALLE DE SAN JAV",EXHACIENDA COSCOTITLAN,,,Hidalgo,Pachuca de Soto,42083.0,Profeco_131301_tiendas,data20220615
322,42110,TORTILLERIA LA HERRADURA SUCURSAL 1,"MARIANO ARISTA 230-B, FRENTE AL MERCADO LA SURTIDORA",BARRIO LA SURTIDORA,,,Hidalgo,Pachuca de Soto,42050.0,Profeco_131301_tiendas,data20220615
323,42013,MERCADO MORELOS,"PROL. NARCISO MENDOZA S/N, ENTRE HEROES DE CHURUBUSCO Y",MORELOS,,,Hidalgo,Pachuca de Soto,42040.0,Profeco_131301_tiendas,data20220615
324,42106,SANBORNS SUCURSAL PLAZA Q,"BLVD. LUIS DONALDO COLOSIO KM. 7.7, INT. CENTRO COMERCI",FRACCIONAMIENTO COLINAS DE PLATA,(771)7912947,,Hidalgo,Pachuca de Soto,42186.0,Profeco_131301_tiendas,data20220615
325,42116,TORTILLERIA LA ESPECIAL SUCURSAL I,"DEL ENCINO 642, ENTRE MEZQUITE Y PERAL",CAMPESTRE VILLAS DEL ALAMO,NO TIENE,,Hidalgo,,42184.0,Profeco_131301_tiendas,data20220615
326,42111,TORTILLERIAS RICO,"ZEUS 346, ESQ. POSEIDON (FRENTE A PRIMARIA ODON ZARAGOZ",PRI-CHACON,NO TIENE,,Hidalgo,Pachuca de Soto,42186.0,Profeco_131301_tiendas,data20220615
327,42037,PESCADERIA ALDAMARI SUCURSAL PACHUCA,BLVD. ROJO GOMEZ S/N. LOCAL 1-A ENTRE VALLE SAN JAVIER,CUESCO,7191909,,Hidalgo,Pachuca de Soto,42030.0,Profeco_131301_tiendas,data20220615
328,42101,TORTILLERIA LA POBLANA SUCURSAL 1,"GUADALUPE 108, INT. MERCADO FRANCISCO I MADERO",BARRIO LA SURTIDORA,NO TIENE,,Hidalgo,Pachuca de Soto,42050.0,Profeco_131301_tiendas,data20220615
329,42112,NETO SUCURSAL VILLAS DEL ALAMO,"ENCINO S/N, ESQ. TRUENO",VILLAS DEL ALAMO,(771)7160096,,Hidalgo,Pachuca de Soto,42184.0,Profeco_131301_tiendas,data20220615
330,44375,WALMART EXPRESS SUCURSAL RUBEN DARIO,"TURIN 2828, ESQ. RUBEN DARIO",LOMAS DE GUEVARA,3338135977,,Jalisco,Guadalajara,44657.0,Profeco_141401_tiendas,data20220615
331,44340,CREMERIA SANTA FE,"BETABEL S/N (CALLE 3 LOCAL 304 Y 306 BLOQUE B), ESQ. AV",MERCADO DE ABASTOS,(33)36712088,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
332,44313,EKAR DE GAS SUCURSAL ABASTOS,"LAZARO CARDENAS 2380 LOCAL 12, PLAZA PREMIER",DEL FRESNO,(33)38100239,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
333,44237,MERKABASTOS SUCURSAL MARIANO OTERO,"PERIFERICO 13100, ENTRE MARIANO OTERO Y VOLCAN DE QUINC",RINCONADA DEL SOL,3632 5394,,Jalisco,Zapopan,45079.0,Profeco_141401_tiendas,data20220615
334,44364,TORTILLERIA LA GUADALUPANA,"VENUSTIANO CARRANZA 245-A, HORNOS Y PINTORES",SAN PEDRO,38164950,,Jalisco,Tlaquepaque,45500.0,Profeco_141401_tiendas,data20220615
335,44346,POLLERIA PIOLIN,"BETABEL S/N (CALLE 2 LOCAL 125), ENTRE AV. PASEO DE LA",MERCADO DE ABASTOS,(33)10863605,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
336,44335,TORTILLERIA LA SANTA CRUZ,"PLAYA DE HORNOS 1176-A, ENTRE AV. DEL COLLI Y PLAYA LA",LA PRIMAVERA INFONAVIT,(33)37219257,,Jalisco,Zapopan,45057.0,Profeco_141401_tiendas,data20220615
337,44266,FARMACIA BENAVIDES SUCURSAL ARBOLEDAS,"ARBOLEDAS LOCAL 11-13, PLAZA ARBOLEDAS",FRACCIONAMIENTO ARBOLEDAS,3811 8225,,Jalisco,Guadalajara,44570.0,Profeco_141401_tiendas,data20220615
338,44363,TORTILLERIA EL TEJABAN,"ZALATITAN 212, ESQ. VENUSTIANO CARRANZA",SAN PEDRO,,,Jalisco,Tlaquepaque,45500.0,Profeco_141401_tiendas,data20220615
339,44067,EL GRAN SALTO SUCURSAL JARDIN UNIVERSIDAD,"VALLARTA 5148 A, CASI ESQ. PATRIA",JARDINES UNIVERSIDAD,3629 9243,,Jalisco,Zapopan,44690.0,Profeco_141401_tiendas,data20220615
340,44368,TORTILLERIA Y MOLINO VIRGEN DE LA SOLEDAD,"FRESNO 2088 A, ENTRE LIMON Y DURAZNO",EL FRESNO,3312055351,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
341,44378,TORTILLERIA Y MOLINO RUIZ,"MANUEL ACUÑA 352, ESQ. LICEO",CENTRO BARRANQUITAS,3311406109,,Jalisco,Guadalajara,44200.0,Profeco_141401_tiendas,data20220615
342,44056,WALMART SUCURSAL VALLARTA,VALLARTA NO.5455 ESQUINA RAFAEL SANCIO,FRACCIONAMIENTO LA ESTANCIA,3673 2323,,Jalisco,Zapopan,44030.0,Profeco_141401_tiendas,data20220615
343,44024,FARMACIA GUADALAJARA SUCURSAL BANDERA,REVOLUCION NO.845 ESQUINA CALZADA DEL EJERCITO,ANALCO,3618 2718,,Jalisco,Guadalajara,44450.0,Profeco_141401_tiendas,data20220615
344,44219,CHEDRAUI SUCURSAL RIO NILO,"RIO NILO 7540, ENTRE PATRIA Y CAMELLON",VILLAS DEL ORIENTE,3668 6800,,Jalisco,Tonalá,45525.0,Profeco_141401_tiendas,data20220615
345,44354,CARNICERIA EL BISTEC DE ORO,"CALLE 4 LOCALES 101,102 Y 103, 1A. SECCION",MERCADO DE ABASTOS,(33)36712860,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
346,44345,SUPER CHEO,"CHICALOTE 2528 B, ENTRE PASEO DE LA ARBOLEDA Y DEL MERC",MERCADO DE ABASTOS,(33)36712659,,Jalisco,Guadalajara,45067.0,Profeco_141401_tiendas,data20220615
347,44376,TORTILLERIA PELAYO,"AV COLLI 2075-B, ESQ. CORDILLERAS",COLLI EL URBANO,3335634190,,Jalisco,Zapopan,45070.0,Profeco_141401_tiendas,data20220615
348,44323,FARMACIAS BENAVIDES SUCURSAL X018,"VALLARTA 2488, ENTRE LOPE DE VEGA Y DUQUE DE RIVERA",ARCOS VALLARTA,(33)36151831,,Jalisco,Guadalajara,44600.0,Profeco_141401_tiendas,data20220615
349,44341,LA GALLINA FELIZ,"DEL MERCADO 1097, ESQ. AVENIDA LAZARO CARDENAS (MERCADO",MERCADO DE ABASTOS,(33)36713098,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
350,44357,TORTILLERIA GABY,"PLAYA DE HORNOS 811, ENTRE AV. TEPEYAC Y CHAMELA",LA NUEVA PRIMAVERA,3331241541,,Jalisco,Zapopan,45050.0,Profeco_141401_tiendas,data20220615
351,44362,TORTILLERIA LALOS,"GARIBALDI 1344, RAMOS MILLA Y CLEMENTE OROZCO",SANTA TERESITA,38256232,,Jalisco,Guadalajara,44600.0,Profeco_141401_tiendas,data20220615
352,44379,TORTILLERIA Y MOLINO RUÍZ,"CALLE 4, ENTRE AV. MANDARINA Y AV. DEL MERCADO. 1RA SEC",MERCADO DE ABASTOS,3338126364,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
353,44352,MERCADO MUNICIPAL VALENTIN GOMEZ FARIAS,"JUAN DE DIOS ROBLEDO 427, ENTRE INDUSTRIA Y REPUBLICA",BLANCO Y CUELLAR,(33)36442810,,Jalisco,Guadalajara,44731.0,Profeco_141401_tiendas,data20220615
354,44365,TORTILLERIA SANTA TERE,"GABRIEL RAMOS MILLAN 392, HERRERA Y CAIRO Y JUAQUIN ANG",SANTA TERESITA,,,Jalisco,Guadalajara,44600.0,Profeco_141401_tiendas,data20220615
355,44234,SORIANA SUPER SUCURSAL DEL BOSQUE,"NIÑOS HEROES 2546, ENTRE INGLATERRA Y LA CAUDA",JARDINES DEL BOSQUE,3121 7773,,Jalisco,Guadalajara,44520.0,Profeco_141401_tiendas,data20220615
356,44373,POLLERIA EL POLLITO,"CALLE 2 Y 4, INT. CENTRAL DE ABASTOS",MERCADO DE ABASTOS,3312621702,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
357,44369,TORTILLERIA LUPIZ,"CONSTITUCION 678, ENTRE J. LUIS VERDIA Y FCO. SILVA ROM",ANALCO,36170628,,Jalisco,Guadalajara,44450.0,Profeco_141401_tiendas,data20220615
358,44339,CREMERIA ESPEJO,"BETABEL S/N (CALLE 2 Y 3 NO. 215 BLOQUE B), ENTRE PASEO",MERCADO DE ABASTOS,(33)36711558,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
359,44342,ESPECIAS MOY,"DEL MERCADO 1185, ENTRE LAZARO CARDENAS Y CALLE ORIENTE",MERCADO DE ABASTOS,(33)36713017,EXT. 115,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
360,44270,TORTILLERIA MARY,"DURAZNO, ESQ. FRESNO",FRESNO,(33)33448631,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
361,44312,NETO SUCURSAL FRESNO,"FRESNO 1953, ENTRE NOGAL Y NARANJO",FRESNO ORIENTE,(33)38101709,,Jalisco,Guadalajara,44907.0,Profeco_141401_tiendas,data20220615
362,44267,TORTILLERIA TORTILLERIA SIN NOMBRE,"ESPAÑA 1089, CALZADA DEL AGUILA Y REGULO",MODERNA,36-19-40-62,,Jalisco,Guadalajara,44190.0,Profeco_141401_tiendas,data20220615
363,44366,TORTILLERIA SANTA TERE,"ALFREDO CARRASCO 11, MANUEL ACUÑA Y JUAN ALVAREZ",SANTA TERESITA,3314788452,,Jalisco,Guadalajara,44600.0,Profeco_141401_tiendas,data20220615
364,44155,ELEKTRA SUCURSAL FRESNO,"FRESNO 2041, ENTRE DURAZNO Y NARANJO",DEL FRESNO SECTOR JUAREZ,(33)38121662,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
365,44159,MERCADO ALCALDE,LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ,CENTRO BARRANQUITAS,,,Jalisco,Guadalajara,44270.0,Profeco_141401_tiendas,data20220615
366,44230,SIN NOMBRE,"MEZQUITE 1536, ESQ. ROBLE",DEL FRESNO,,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
367,44280,TORTILLERIA SANTA MONICA,"ANDRES TEHERAN 564, HOSPITAL Y JUAN ALVAREZ",SANTA TERE,11-99-45-20,,Jalisco,Guadalajara,44600.0,Profeco_141401_tiendas,data20220615
368,44344,ABARROTES ECO,"NUEZ 2140, ENTRE MANDARINA Y AV. DEL MERCADO (MERCADO D",JARDINES DE LA CRUZ,(33)36711499,,Jalisco,Guadalajara,44950.0,Profeco_141401_tiendas,data20220615
369,44021,SORIANA HIPER SUCURSAL RIO NILO,"RIO NILO 1000, ESQ. PATRIA",LOMAS DEL NILO,3818 0000,,Jalisco,Tonalá,44860.0,Profeco_141401_tiendas,data20220615
370,44356,LIVERPOOL SUCURSAL LA GRAN PLAZA,"VALLARTA 3959, INT. CENTRO COMERCIAL LA GRAN PLAZA",DON BOSCO VALLARTA,3338184900,,Jalisco,Zapopan,45049.0,Profeco_141401_tiendas,data20220615
371,44064,SANBORNS SUCURSAL VALLARTA,"VALLARTA 1600, ESQ. GENERAL SAN MARTIN",ARCOS,3616 4230,,Jalisco,Guadalajara,44100.0,Profeco_141401_tiendas,data20220615
372,44348,MERCADO CONSTITUCION,"CONSTITUCION 675, ENTRE FRANCISCO SILVA ROMERO Y PRIVAD",CENTRO,,,Jalisco,Guadalajara,44550.0,Profeco_141401_tiendas,data20220615
373,44225,TORTILLERIA LA MAZORCA,"IGNACIO HERRERA Y CAIRO 198, ENTRE VENUSTIANO CARRANZA",CENTRO BARRANQUITAS,,,Jalisco,Guadalajara,44280.0,Profeco_141401_tiendas,data20220615
374,44372,TORTILLERIA SANTA BARBARA,"FRESNO 1937, NOGAL Y ROBLE",EL FRESNO,3332608728,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
375,44180,BODEGA AURRERA SUCURSAL ARBOLEDAS,"PASEO ARBOLEDAS 2500, ENTRE ISLA SOTAVIENTO Y NUEZ",BOSQUE DE LA VICTORIA,(33)38111055,,Jalisco,Guadalajara,44570.0,Profeco_141401_tiendas,data20220615
376,44233,TORTILLERIA MARY,"FRANCISCO SILVA ROMERO 315, ENTRE REVOLUCION Y CONSTITU",OBRERA,,,Jalisco,Guadalajara,44360.0,Profeco_141401_tiendas,data20220615
377,44360,TORTILLERIA Y MOLINO SANTA MONICA,"PINO SUAREZ 396, JOAQUIN ANGULO Y HERRERA Y CAIRO",CENTRO,33423380,,Jalisco,Guadalajara,44100.0,Profeco_141401_tiendas,data20220615
378,44160,MERCADO ABASTOS,"BETABEL S/N, ENTRE PASEO DE LA ARBOLEDA Y DEL MERCADO (",MERCADO DE ABASTOS,,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
379,44343,CARNICERIA LA CANADIENSE,"BETABEL S/N (CALLE 2 LOCAL 114 Y 116), ENTRE AV. PASEO",MERCADO DE ABASTOS,(33)36712003,,Jalisco,Guadalajara,44530.0,Profeco_141401_tiendas,data20220615
380,44206,7 ELEVEN SUCURSAL PABLO NERUDA,"RUBEN DARIO, ESQ. PABLO NERUDA",PROVIDENCIA SECTOR HIDALGO,(33)36415183,,Jalisco,Guadalajara,45110.0,Profeco_141401_tiendas,data20220615
381,44371,TORTILLERIA SAN CRISTOBAL,"JUSTO CORRO 2167, ENTRE LUIS G. CUEVAS Y FRANCISCO MARQ",LOMAS DEL PARADERO,3317085392,,Jalisco,Guadalajara,44840.0,Profeco_141401_tiendas,data20220615
382,44272,TORTILLERIA LUCY,"COFRE DE PEROTE 203, ESQ. VOLCAN DE COLIMA",EL COLLI,31-25-20-19,,Jalisco,Zapopan,45056.0,Profeco_141401_tiendas,data20220615
383,44228,REYNA DE LA PAZ,"JUAN MANUEL 548, ENTRE ZARAGOZA Y SANTA MONICA",CENTRO,,,Jalisco,Guadalajara,44100.0,Profeco_141401_tiendas,data20220615
384,44231,SIN NOMBRE,"FRESNO 1171, ENTRE NOGAL Y NARANJO",DEL FRESNO,,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
385,44314,MEGA SORIANA SUCURSAL GUADALAJARA,"RAFAEL SANCIO 55, ENTRE DEBUSSY Y JUAN SEBASTIAB BACH",RESIDENCIAL LA ESTANCIA,(33)36732193,,Jalisco,Zapopan,45030.0,Profeco_141401_tiendas,data20220615
386,44336,TORTILLERIA ARIES,"VOLCAN FUJIYAMA 39, ENTRE VOLCAN JORULLO Y VOLCAN COFRE",COLLI URBANO,(33)14669820,,Jalisco,Zapopan,45070.0,Profeco_141401_tiendas,data20220615
387,44183,WAL MART SUCURSAL REVOLUCION,"RAMON LOPEZ VELARDE 821, ESQ. CALZADA REVOLUCION",LOMAS DEL PARADERO,(33)36352725,,Jalisco,Guadalajara,44900.0,Profeco_141401_tiendas,data20220615
