,# codigo,nombre,direccion,colonia,telefono,telefono2,estado,minicipio,codigopostal,profeco_tiendas_id,folder_id
12,20130,MAXIFARMA SUCURSAL INEGI,"AGUASCALIENTES SUR 402 A, ENTRE TAMAULIPAS Y MICHOACAN",MEXICO,NO TIENE,,Aguascalientes,Aguascalientes,20270.0,Profeco_010101_tiendas,data20220811
13,20107,FARMACIAS SIMILARES,"AGUASCALIENTES 601, ESQ. DEL PARQUE",SAN MARCOS,(449)9169641,,Aguascalientes,Aguascalientes,20070.0,Profeco_010101_tiendas,data20220811
14,20010,MERCADO TERAN,"5 DE MAYO S/N, ESQ. ARTEGA",CENTRO,(449)9181732,,Aguascalientes,Aguascalientes,20000.0,Profeco_010101_tiendas,data20220811
15,20145,PAPELERIA MARCHAND,"BLVD. A ZACATECAS 502 B, ENTRE TEPEZALA Y AV. AGUASCALI",EL PLATEADO,996-96-32,,Aguascalientes,Aguascalientes,20137.0,Profeco_010101_tiendas,data20220811
16,20144,OXXO SUCURSAL COLON,"JUAN DE MONTORO 101, ESQ. CRISTOBAL COLON A UN COSTADO",CENTRO,,,Aguascalientes,Aguascalientes,20000.0,Profeco_010101_tiendas,data20220811
17,20157,ELEKTRA SUCURSAL PLAZA ESPACIO,"TECNOLOGICO 120, EX EJIDO OJOCALIENTE., CENTRO COMERCIA",EX EJIDO OJOCALIENTE,,,Aguascalientes,Aguascalientes,20000.0,Profeco_010101_tiendas,data20220811
18,20093,OFFICE MAX SUCURSAL AGUASCALIENTES,"JOSE MARIA CHAVEZ S/N, ESQ. AGUASCALIENTES SUR",JARDINES DE LAS FUENTES,(449)9780028,,Aguascalientes,Aguascalientes,20270.0,Profeco_010101_tiendas,data20220811
19,20112,TORTILLERIA CRISTO REDENTOR,"LONDRES 518, ENTRE PUEBLITO Y NAVARRETE",SAN MARCOS,(449)9150233,,Aguascalientes,Aguascalientes,20070.0,Profeco_010101_tiendas,data20220811
20,20113,TORTILLERIA DEL CARMEN,"SALTO DE LOS SALADO 519, ENTRE CALVILLITO Y CANADA HOND",OJO CALIENTE 1,(449)9702784,,Aguascalientes,Aguascalientes,20190.0,Profeco_010101_tiendas,data20220811
21,20124,TORTILLERIA SAN ANTONIO,"OJO CALIENTE 304-A, ESQ. EL SALITRE",OJO CALIENTE III,(449)9745137,,Aguascalientes,Aguascalientes,20190.0,Profeco_010101_tiendas,data20220811
22,20156,TORTILLERIA ALEXIA,"MAR CARIBE 507, ENTRE MAR JONICO Y PEDRO GARCIA ROJA",FRACC. LAS BRISAS,(449)2849981,,Aguascalientes,Aguascalientes,20010.0,Profeco_010101_tiendas,data20220811
23,20163,SEMILLAS Y CEREALES EL CIPRES SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK C LOCAL 20 Y21, INTERIOR",CENTRAL DE ABASTO,4495808959,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220811
24,20135,TORTILLERIA SAN PEDRO,"JOSE MARIA CHAVEZ 461, ESQ. IGNACIO T. CHAVEZ",OBRAJE,(449)9183163,,Aguascalientes,Aguascalientes,20230.0,Profeco_010101_tiendas,data20220811
25,20097,TORTILLERIA 5 DE MAYO,"EL GUARDA 128-A, ESQ. OJO CALIENTE",OJO CALIENTE 1,(449)9700624,,Aguascalientes,Aguascalientes,20190.0,Profeco_010101_tiendas,data20220811
26,20101,COPPEL SUCURSAL SAN MARCOS,"CONVENCION NTE. 2301, ESQ. FUNDICION",SAN CAYETANO,(449)9124766,,Aguascalientes,Aguascalientes,20010.0,Profeco_010101_tiendas,data20220811
27,20149,TORTILLERIA SAN MARCOS,"CAMINO A SAN IGNACIO 325, ENTRE AMBIENTE Y ECOLOGIA",DE SAN IGNACIO,,,Aguascalientes,Aguascalientes,20010.0,Profeco_010101_tiendas,data20220811
28,20039,CHEDRAUI SUCURSAL AGUASCALIENTES,"BLVD. JOSE MA. CHAVEZ 1809, ENTRE VALENTE QUINTANA Y AN",PRADOS DE VILLASUNCIÓN,(449)9106461,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220811
29,20063,LIVERPOOL SUCURSAL AGUASCALIENTES,"ZACATECAS NTE. 851, ESQ. ALTARIA",TROJES DE ALONSO,(449)1393400,,Aguascalientes,Aguascalientes,20200.0,Profeco_010101_tiendas,data20220811
30,20102,ELEKTRA SUCURSAL VILLASUNCION,"MAHATMA GANDHI S/N, INTERIOR CENTRO COMERCIAL VILLASUNC",PILAR BLANCO,,,Aguascalientes,Aguascalientes,20289.0,Profeco_010101_tiendas,data20220811
31,20160,CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N, SALIDA A MÉXICO",CENTRAL DE ABASTO,,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220811
32,20099,TORTILLERIA SAN GERARDO,"OJO CALIENTE 952, ENTRE SALTO DE LOS SALADO Y CHICALOTE",OJO CALIENTE 1,(449)9718108,,Aguascalientes,Aguascalientes,20190.0,Profeco_010101_tiendas,data20220811
33,20136,TORTILLERIA SANTA LUCIA,"JOSEFA ORTIZ DE DOMINGUEZ 601, ESQ. SANTANA",BARRIO EL ENCINO,(449)1458714,,Aguascalientes,Aguascalientes,20240.0,Profeco_010101_tiendas,data20220811
34,20058,SEARS SUCURSAL AGUASCALIENTES,"BLVD. A ZACATECAS S/N, ESQ. BLVD. COLOSIO",TROJES DE ALONSO,(449)9107022,,Aguascalientes,Aguascalientes,20116.0,Profeco_010101_tiendas,data20220811
35,20090,FARMACIAS DEL AHORRO SUCURSAL DEL VALLE,"AGUASCALIENTES PTE. 820, ESQ. PARIS",DEL VALLE 1A. SECCION,(449)2614159,,Aguascalientes,Aguascalientes,20080.0,Profeco_010101_tiendas,data20220811
36,20142,MERCADO GUILLERMO PRIETO,"CARLOS SAGREDO 615-B, ESQ. GUILLERMO PRIETO",ALTAVISTA,,,Aguascalientes,Aguascalientes,20040.0,Profeco_010101_tiendas,data20220811
37,20083,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION",SAN CAYETANO,(449)9142239,,Aguascalientes,Aguascalientes,20010.0,Profeco_010101_tiendas,data20220811
38,20002,BODEGA AURRERA,"CONVENCION 1914 PTE. 1101, ENTRE A. DE LOS ARELLANO Y G",GUADALUPE,(449)9164250,,Aguascalientes,Aguascalientes,20180.0,Profeco_010101_tiendas,data20220811
39,20150,COPPEL SUCURSAL ESPACIO AGUASCALIENTES,"TECNOLOGICO 120, INT. CENTRO COMERCIAL ESPACIO AGUASCAL",OJOCALIENTE,,,Aguascalientes,Aguascalientes,20000.0,Profeco_010101_tiendas,data20220811
40,20159,SUPER CARNICERIA SAN JUAN SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK B LOCAL DEL 5 AL 7, INT.",CENTRAL DE ABASTO,4491469491,,Aguascalientes,Aguascalientes,20280.0,Profeco_010101_tiendas,data20220811
41,21003,CALIMAX SUCURSAL RIO,BLVD. CUAUHTEMOC Y PASEO DE LOS HEROES 1250,ZONA RIO,(664)6343255,,Baja California,Tijuana,22340.0,Profeco_020201_tiendas,data20220811
42,21477,TORTILLERIA MADERO,"AV. FRANCISCO I MADERO 826, ENTRE CALLE SEGUNDA Y CALLE",ZONA CENTRO,,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
43,21393,TORTILLERIA GRANO DE ORO SUCURSAL RIO,"GUADALUPE VICTORIA 9350, ESQ. FRANCISCO JAVIER MINA",ZONA RIO,(664)6847021,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220811
44,21422,TORTILLERIA LA POBLANITA,"CALLE 7A. GALEANA 1810, ENTRE NIÑOS HEROES Y CONSTITUCI",ZONA CENTRO,(664)6880560,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
45,21418,FARMACIA PEY PHARMA SUCURSAL 2,"GUADALUPE VICTORIA 51-A, ESQ. JAVIER MINA",ZONA RIO,(664)6388121,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220811
46,21018,SORIANA HIPER SUCURSAL RIO,"PASEO DE LOS HEROES 95, CENTRO COMERCIAL PLAZA RÍO",ZONA RIO,(664)6840135,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220811
47,21415,MERCADO MIGUEL HIDALGO,"BLVD. SANCHEZ TABOADA 9351, ENTRE CALZ. INDEPENDENCIA Y",ZONA RIO TIJUANA,(664)6840485,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220811
48,21384,SEARS SUCURSAL PLAZA RIO,"PASEO DE LOS HEROES 95, INT. PLAZA RIO",ZONA RIO,(664)6840424,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220811
49,21389,OFFICE MAX SUCURSAL 157,"PASEO DE LOS HEROES 77, ESQ. DR. ATL",ZONA RIO,(664)6343786,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220811
50,21420,TORTILLERIA ISAURA,"CALLE 9 NO. 2100, ENTRE NEGRETE Y MADERO",ZONA CENTRO,(664)6855500,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
51,21478,OXXO SUCURSAL TAMAYO,"RUFINO TAMAYO 1, ESQ. BLVD. CUAUHTEMOC",ZONA RIO,(664)9757300,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
52,21045,LEY SUCURSAL OTAY (1051),BLVD. LAZARO CARDENAS Y CALZ. TECNOLOGICO S/N,HIPODROMO,(664)6470040,,Baja California,Tijuana,22390.0,Profeco_020201_tiendas,data20220811
53,21067,SALINAS Y ROCHA SUCURSAL 9085,"CONSTITUCION 957, ENTRE TERCERA Y CUARTA",ZONA CENTRO,(664)1379950,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
54,21394,TORTILLERIA JUAREZ,"QUINTA EMILIANO ZAPATA 447-8, ESQ. OCAMPO",ZONA CENTRO,(664)6882219,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
55,21473,TORTILLERIA EL DIAMANTE SUCURSAL UNICA,"ALLENDE 7737, ENTRE BRAVO Y RAYON",INDEPENDENCIA,(664)3314392,,Baja California,Tijuana,22255.0,Profeco_020201_tiendas,data20220811
56,22109,SANBORNS SUCURSAL TIJUANA RIO,"PASEO HEROES 10130, ENTRE SALINAS Y MISION DE LORETO",ZONA RIO,(664)6848999,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220811
57,22121,PESCADERIA LOS DELFINES,"RICARDO FLORES MAGON 8424, ENTRE NEGRETE Y OCAMPO",ZONA CENTRO,(664)6881234,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
58,21153,ZAPATERIA ESTRELLA SUCURSAL 6,"CONSTITUCION 884, ENTRE CALLE SEGUNDA Y CALLE TERCERA",ZONA CENTRO,(664)6880305,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
59,21167,UNIFORMES LA FAVORITA,"CONSTITUCION 857-C, ENTRE CALLE SEGUNDA Y CALLE TERCERA",ZONA CENTRO,(664)6883107,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
60,21416,FARMACIA DEL SOL SUCURSAL 2,"INDEPENDENCIA 63, ENTRE BLVD. SANCHEZ TABOADA Y JAVIER",ZONA RIO,(664)6845763,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220811
61,22131,COPPEL SUCURSAL 75,"CONSTITUCION 840, ENTRE CALLE 2A. Y CALLE 3A.",CENTRO,(664)6882740,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
62,21110,WALMART SUCURSAL TIJUANA HIPODROMO,"AGUACALIENTE, ESQ. PASEO DE LAS AMERICAS 11999",HIPODROMO,(664)6816150,,Baja California,Tijuana,22024.0,Profeco_020201_tiendas,data20220811
63,21391,PESCADERIA EL PESCADOR,"SEXTA 8724, ESQ. OCAMPO",ZONA CENTRO,(664)6881847,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
64,22119,LIBRERIA Y PAPELERIA DELTA,"AV. AGUACALIENTES 8581, ESQ. BLVD. AGUA CALIENTE",JUAREZ,(664)6848056,,Baja California,Tijuana,22040.0,Profeco_020201_tiendas,data20220811
65,21474,TORTILLERIA HIDALGO SUCURSAL UNICA,"CALLE SEXTA 8390, ENTRE NEGRETE Y MADERO",ZONA CENTRO,(664)6854379,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
66,21289,OFFICE DEPOT SUCURSAL 503,"PASEO DE LOS HEROES 10311, ENTRE J. MA. VELAZCO Y D. AL",ZONA RIO,(664)6347400,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220811
67,21464,COPPEL SUCURSAL 179,"CONSTITUCION 1033-17, ENTRE CALLE QUINTA Y CONSTITUCION",ZONA CENTRO,(664)6883728,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
68,21064,ELEKTRA SUCURSAL CONSTITUCION (2150),"AV. CONSTITUCION 634, ENTRE CALLE 2DA Y 3RA",ZONA CENTRO,(664)1379918,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
69,21421,TORTILLERIA LA MEXICANA,"NEGRETE 714, ESQ. CALLE 4A.",ZONA CENTRO,(664)6858460,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220811
70,21465,SORIANA SUPER SUCURSAL LIBERTAD (377),"RAMPA RUIZ CORTINEZ S/N, ENTRE DEFENSORES DE B.C. Y FER",LIBERTAD,(664)6831609,,Baja California,Tijuana,22300.0,Profeco_020201_tiendas,data20220811
71,21475,TORTILLERIA LA BOCHITA SUCURSAL UNICA,"GUADALUPE VICTORIA INT 21, INT. MERCADO HIDALGO",ZONA RIO,(664)2150705,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220811
72,21476,TORTILLERIA EL GRANO DE ORO SUCURSAL CUAUHTEMOC,"BLVD. CUAUHTEMOC SUR 2801, INT. PLAZA TROPICANA",DAVILA,(664)6818755,,Baja California,Tijuana,22044.0,Profeco_020201_tiendas,data20220811
73,23101,BODEGA AURRERA SUCURSAL UNIDAD CAMIMO REAL 3119,"CALZADA CAMINO REAL S/N, ESQ. CARR. TRANSPENISULAR LA P",CAMINO REAL,(612)1254180,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220811
74,23047,MERCADO NICOLAS BRAVO,"NICOLAS BRAVO S/N, ESQ. GUILLERMO PRIETO",CENTRO,(612)1221604,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
75,23066,TORTILLERIA SERDAN,"AQUILES SERDAN 5145, ESQ. TENOCHTITLAN",PUESTA DEL SOL,(612)1403216,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
76,23056,TORTILLERIA HIGIENICA,"IGNACIO ALTAMIRANO S/N, ENTRE AÑIÑI Y RETORNO CHICORI",PERICUES,(612)1221912,,Baja California Sur,La Paz,23097.0,Profeco_030301_tiendas,data20220811
77,23091,COPPEL SUCURSAL OLACHEA,"AGUSTIN OLACHEA S/N, ESQ. PASEO LA PAZ",EL ZACATAL,(612)1665044,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220811
78,23145,SEMILLAS LA PROVIDENCIA,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 8, INT. CENTRAL",PUESTA DEL SOL,(612)1240552,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
79,23000,CASA LEY SUCURSAL LA PAZ,"AGUSTIN OLACHEA S/N, ESQ. ANTONIO NAVARRO",PUESTA DEL SOL,(612)1255515,(612)1255125,Baja California Sur,La Paz,23070.0,Profeco_030301_tiendas,data20220811
80,23030,COPPEL SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA 4390, ESQ. LUIS DONAL",EX BASE AEREA,(612)1654264,,Baja California Sur,La Paz,23050.0,Profeco_030301_tiendas,data20220811
81,23023,OFFICE MAX SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA S/N, PLAZA LA PAZ",CENTRO,(612)1243902,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
82,23036,FARMACON SUCURSAL PASEO LA PAZ,BLVD. AGUSTIN OLACHEA 1515,SAN ANTONIO EL ZACATAL,(612)1240847,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
83,23120,FARMACIAS ESPECIALIZADAS,"NICOLAS BRAVO 215, ESQ. REVOLUCION",CENTRO,(612)1289927,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
84,23131,EL UNIFORME SUCURSAL LA PAZ,"ISABEL LA CATOLICA 1522, ESQ. MARQUEZ DE LEON",CENTRO,(612)1252780,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
85,23142,CARNICERIA SAN RAFAEL,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 3, INT. CENTRAL",PUESTA DEL SOL,(612)1241814,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
86,23034,SEARS SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA S/N, PLAZA LA PAZ",EX BASE AEREA,(612)1259373,,Baja California Sur,La Paz,23050.0,Profeco_030301_tiendas,data20220811
87,23070,TORTILLERIA LA PAZ,"REVOLUCION S/N, ESQ. SINALOA",PUEBLO NUEVO,(612)1223677,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220811
88,23057,TORTILLERIA PROMASA,"AQUILES SERDAN S/N, ENTRE BRAVO Y OCAMPO",CENTRO,(612)3488040,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
89,23150,CARNICERIA REY TORO,"CALZADA AGUSTIN OLACHEA MK 3.5, INTERIOR CENTRAL DE ABA",AGENCIA PUESTA DEL SOL,(612)1982969,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
90,23002,SORIANA HIPER SUCURSAL LA PAZ BC,"FORJADORES DE SUD CALIFORNIA NO 4390, ESQ. LUIS DONALDO",CENTRO,(612)1214772,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
91,23039,FARMACIA BENAVIDES SUCURSAL OLACHEA,"CALZ. GRAL. AGUSTIN OLACHEA S/N, ENTRE CORMORANES Y TIJ",RESIDENCIAL LAS GARZAS,(612)1461282,,Baja California Sur,La Paz,23079.0,Profeco_030301_tiendas,data20220811
92,23067,TORTILLERIA GUAYCURA,"MARQUEZ DE LEON S/N, ESQ. HEROES DE INDEPENDENCIA",CENTRO,(612)1285015,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
93,23147,CREMERIA QUESSISIMO,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
94,23024,PAPELERIA BAJA CALIFORNIA SUCURSAL ALTAMIRANO,"ALTAMIRANO 2725, ENTRE 5 DE FEBRERO Y NAVARRO",CENTRO,(612)1257585,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
95,23020,CHEDRAUI SUCURSAL LA PAZ COLIMA,"MADERO S-N, ENTRE COLIMA Y ABASOLO",PUEBLO NUEVO,(612)1462270,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220811
96,23132,UNIFORMES LORYGIL SUCURSAL LA PAZ,"PADRE KINO S/N, ENTRE ANTONIO NAVARRO Y MANUEL ENCINAS",LOS OLIVOS,(612)1213120,,Baja California Sur,La Paz,23040.0,Profeco_030301_tiendas,data20220811
97,23064,TORTILLERIA ESPERANZA,"GOMEZ FARIAS 5030, ESQ. AZTECAS",PUESTA DEL SOL,(612)1461220,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
98,23060,TORTILLERIA Y MINISUPER LAS GARZAS,"BLVD. FRANCISCO J MUJICA 194, ENTRE MISIONEROS COMBONIA",INDECO,(612)1220674,,Baja California Sur,La Paz,23070.0,Profeco_030301_tiendas,data20220811
99,23042,FARMACIAS SIMILARES,"DE LOS DEPORTISTAS 78-B, FRENTE A HOSPITAL SALVATIERRA",8 DE OCTUBRE 1A. SECCION,,,Baja California Sur,La Paz,23085.0,Profeco_030301_tiendas,data20220811
100,23032,ELEKTRA SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA S/N, ESQ. DURANGO",ADOLFO RUIZ CORTINEZ,(612)1509803,,Baja California Sur,La Paz,23040.0,Profeco_030301_tiendas,data20220811
101,23149,FARMACIA GUADALAJARA,"AQUILES SERDAN 2395, ESQ. MARQUEZ DE LEON",CENTRO,(612)1232591,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
102,23122,OXXO SUCURSAL COLIMA,"COLIMA 295, ESQ. AQUILES SERDAN",JARDINES DE LA PAZ,,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
103,23144,PLASTICOS Y SEMILLAS CABRERA,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 6, INT. CENTRAL",PUESTA DEL SOL,(612)1240900,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
104,23048,MERCADO FRANCISCO I. MADERO,"REVOLUCION S/N, ENTRE OCAMPO Y DEGOLLADO",CENTRO,(612)1220135,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220811
105,23146,CREMERIA ZAPOPAN,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 1, INT. CENTRAL",PUESTA DEL SOL,(612)1241088,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
106,23055,TORTILLERIA SANTA CRUZ,"GUILLERMO PRIETO 4445, ENTRE COLOSIO Y PERLA",INAPALA,(612)1221697,,Baja California Sur,La Paz,23098.0,Profeco_030301_tiendas,data20220811
107,23033,LIVERPOOL SUCURSAL LA PAZ,"AGUSTIN OLACHEA LT. 7 Y 8 S/N, PLAZA THE SHOPPES AT LA",FIDEPAZ,(612)1751000,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
108,23022,OFFICE DEPOT SUCURSAL LA PAZ,BLVD. FORJADORES DE SUDCALIFORNIA 4340 LT. 8,INSTITUTO TECNOLOGICO REGIONAL,(612)1212949,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220811
109,23141,CENTRAL DE ABASTOS,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220811
110,23152,MINISUPER Y TORTILLERIA COLOSIO,"BOULEVARD COLOSIO SIN NUMERO, ENTRE IGNACIO RAMÍREZ E I",AGENCIA PUEBLO NUEVO,6122025209,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220811
111,23123,FARMACIA EMERGENCIAS SUCURSAL SALVATIERRA,"DE LOS DEPORTISTAS S/N, ENTRE SIERRA DE LA VICTORIA Y B",8 DE OCTUBRE,(612)1212469,,Baja California Sur,La Paz,23080.0,Profeco_030301_tiendas,data20220811
112,23008,WALMART SUCURSAL COLA DE BALLENA,"AGUSTIN OLACHEA S/N, ENTRE CTRA. TRANSPENINSULAR Y LIBR",EL ZACATAL,(612)1242314,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220811
113,24026,TORTILLERIA FLORES,"CALLE 2 S/N, ENTRE CALLE 11 Y CALLE 12",SAMULA,,,Campeche,Campeche,24090.0,Profeco_040401_tiendas,data20220811
114,24004,WALMART SUCURSAL CAMPECHE,"MARIA LAVALLE URBINA, ENTRE JOAQUIN CLAUSEL Y RICARDO C",AH KIN PEACH,(981)8117516,,Campeche,Campeche,24014.0,Profeco_040401_tiendas,data20220811
115,24018,TONY SUPER PAPELERIAS SUCURSAL CAMPECHE,"GOBERNADORES 551, ENTRE COLOMBIA Y CHIHUAHUA",SANTA ANA,(981)1271590,,Campeche,Campeche,24050.0,Profeco_040401_tiendas,data20220811
116,24089,CUIDADO CON EL PERRO,"CALLE 10. 297, ENTRE CALLE 53 Y 55 EN LA ESQUINA",CENTRO,(981)8117330,,Campeche,Campeche,24000.0,Profeco_040401_tiendas,data20220811
117,24034,TORTILLERIA LAS DELICIAS,"VERACRUZ 24, ENTRE DELICIAS Y LUIS DONALDO COLOSIO",SANTA ANA,,,Campeche,Campeche,24050.0,Profeco_040401_tiendas,data20220811
118,24036,TORTILLERIA PINZON,"RIVAPALACIOS. 51, ENTRE CALLE 16 Y CALLE 14",SAN FRANCISCO,,,Campeche,Campeche,24050.0,Profeco_040401_tiendas,data20220811
