,# codigo,descripcion,tipo_arbol,folder_id
145,0024,CORN FLAKES,Profeco_010101_arbol,data20220720
146,0026,ZUCARITAS,Profeco_010101_arbol,data20220720
147,# HUEVO,,Profeco_010101_arbol,data20220720
148,0165,HUEVO,Profeco_010101_arbol,data20220720
149,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220720
150,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220720
151,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220720
152,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220720
153,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220720
154,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220720
155,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220720
156,0006,PAN DE CAJA,Profeco_010101_arbol,data20220720
157,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220720
158,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220720
159,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220720
160,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220720
161,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220720
162,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220720
163,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220720
164,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220720
165,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220720
166,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220720
167,# LACTEOS,,Profeco_010101_arbol,data20220720
168,0145,CREMA,Profeco_010101_arbol,data20220720
169,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220720
170,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220720
171,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220720
172,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220720
173,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220720
174,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220720
175,0150,QUESO OAXACA,Profeco_010101_arbol,data20220720
176,0153,QUESO PANELA,Profeco_010101_arbol,data20220720
177,0160,YOGHURT,Profeco_010101_arbol,data20220720
178,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220720
179,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220720
180,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220720
181,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220720
182,0050,HELADO,Profeco_010101_arbol,data20220720
183,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220720
184,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220720
185,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220720
186,# SALCHICHONERIA,,Profeco_010101_arbol,data20220720
187,0082,CHORIZO,Profeco_010101_arbol,data20220720
188,0080,JAMON,Profeco_010101_arbol,data20220720
189,0086,LONGANIZA,Profeco_010101_arbol,data20220720
190,0084,MORTADELA,Profeco_010101_arbol,data20220720
191,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220720
192,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220720
193,0083,SALCHICHA,Profeco_010101_arbol,data20220720
194,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220720
195,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220720
196,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220720
197,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220720
198,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220720
199,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220720
200,9007,CANELA,Profeco_010101_arbol,data20220720
201,0900,CHILE SECO,Profeco_010101_arbol,data20220720
202,0999,VAINILLA,Profeco_010101_arbol,data20220720
203,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220720
204,0020,ARROZ,Profeco_010101_arbol,data20220720
205,0901,FRIJOL,Profeco_010101_arbol,data20220720
206,0902,GARBANZA,Profeco_010101_arbol,data20220720
207,0903,HABA,Profeco_010101_arbol,data20220720
208,0904,LENTEJA,Profeco_010101_arbol,data20220720
209,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220720
210,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220720
211,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220720
212,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220720
213,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220720
214,2750,CREMA DENTAL,Profeco_010101_arbol,data20220720
215,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220720
216,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220720
217,2753,DESODORANTE,Profeco_010101_arbol,data20220720
218,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220720
219,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220720
220,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220720
221,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220720
222,2770,PRODUCTO PARA DEPILACION,Profeco_010101_arbol,data20220720
223,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220720
224,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220720
225,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220720
226,2758,SHAMPOO,Profeco_010101_arbol,data20220720
227,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220720
228,2765,TALCO,Profeco_010101_arbol,data20220720
229,2807,TAMPONES,Profeco_010101_arbol,data20220720
230,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220720
231,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220720
232,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220720
233,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220720
234,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220720
235,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220720
236,1100,BLANQUEADOR,Profeco_010101_arbol,data20220720
237,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220720
238,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220720
239,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220720
240,1109,FIBRA,Profeco_010101_arbol,data20220720
241,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220720
242,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220720
243,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220720
244,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220720
245,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220720
246,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220720
247,# ARTICULOS ESCOLARES,,Profeco_010101_arbol,data20220720
248,# ACCESORIOS ESCOLARES,,Profeco_010101_arbol,data20220720
249,# CINTA ADHESIVA,,Profeco_010101_arbol,data20220720
250,3054,CINTA ADHESIVA,Profeco_010101_arbol,data20220720
251,# COMPAS,,Profeco_010101_arbol,data20220720
252,3056,COMPAS,Profeco_010101_arbol,data20220720
253,# DESENGRAPADORA,,Profeco_010101_arbol,data20220720
254,3079,DESENGRAPADORA,Profeco_010101_arbol,data20220720
255,# GRAPAS,,Profeco_010101_arbol,data20220720
256,3080,GRAPAS,Profeco_010101_arbol,data20220720
257,# JUEGO DE GEOMETRIA,,Profeco_010101_arbol,data20220720
258,3065,JUEGO DE GEOMETRIA,Profeco_010101_arbol,data20220720
259,# LAPIZ ADHESIVO,,Profeco_010101_arbol,data20220720
260,3067,LAPIZ ADHESIVO,Profeco_010101_arbol,data20220720
261,# PEGAMENTO,,Profeco_010101_arbol,data20220720
262,3069,PEGAMENTO,Profeco_010101_arbol,data20220720
263,# PLASTILINA,,Profeco_010101_arbol,data20220720
264,3070,PLASTILINA,Profeco_010101_arbol,data20220720
265,# REGLAS,,Profeco_010101_arbol,data20220720
266,3075,REGLAS,Profeco_010101_arbol,data20220720
267,# TIJERAS,,Profeco_010101_arbol,data20220720
268,3077,TIJERAS,Profeco_010101_arbol,data20220720
269,# ARTICULOS DE ESCRITURA,,Profeco_010101_arbol,data20220720
270,# BICOLOR,,Profeco_010101_arbol,data20220720
271,3050,BICOLOR,Profeco_010101_arbol,data20220720
272,# BOLIGRAFO,,Profeco_010101_arbol,data20220720
273,3083,BOLIGRAFO COLORES VARIOS,Profeco_010101_arbol,data20220720
274,3052,BOLIGRAFO TINTA NEGRA,Profeco_010101_arbol,data20220720
275,# CALCULADORAS,,Profeco_010101_arbol,data20220720
276,3053,CALCULADORAS,Profeco_010101_arbol,data20220720
277,# COLORES DE MADERA,,Profeco_010101_arbol,data20220720
278,3055,COLORES DE MADERA,Profeco_010101_arbol,data20220720
279,# CRAYONES,,Profeco_010101_arbol,data20220720
280,3057,CRAYONES,Profeco_010101_arbol,data20220720
281,# GOMA BORRADOR,,Profeco_010101_arbol,data20220720
282,3063,GOMA BORRADOR,Profeco_010101_arbol,data20220720
283,# LAPIZ,,Profeco_010101_arbol,data20220720
284,3066,LAPIZ,Profeco_010101_arbol,data20220720
285,# MARCADORES,,Profeco_010101_arbol,data20220720
286,3068,MARCADORES,Profeco_010101_arbol,data20220720
287,# PLUMONES,,Profeco_010101_arbol,data20220720
288,3073,PLUMONES,Profeco_010101_arbol,data20220720
289,# PORTAMINAS,,Profeco_010101_arbol,data20220720
290,3074,PORTAMINAS,Profeco_010101_arbol,data20220720
291,# SACAPUNTAS,,Profeco_010101_arbol,data20220720
292,3076,SACAPUNTAS,Profeco_010101_arbol,data20220720
293,# ARTICULOS DE PAPEL,,Profeco_010101_arbol,data20220720
294,# BLOCK,,Profeco_010101_arbol,data20220720
295,3051,BLOCK,Profeco_010101_arbol,data20220720
296,# CUADERNO FORMA COLLEGE,,Profeco_010101_arbol,data20220720
297,3078,CUADERNO FORMA COLLEGE,Profeco_010101_arbol,data20220720
298,# CUADERNO FORMA FRANCESA,,Profeco_010101_arbol,data20220720
299,3058,CUADERNO FORMA FRANCESA,Profeco_010101_arbol,data20220720
300,# CUADERNO FORMA ITALIANA,,Profeco_010101_arbol,data20220720
301,3059,CUADERNO FORMA ITALIANA,Profeco_010101_arbol,data20220720
302,# CUADERNO PROFESIONAL,,Profeco_010101_arbol,data20220720
303,3060,CUADERNO PROFESIONAL,Profeco_010101_arbol,data20220720
304,# FOLDERS,,Profeco_010101_arbol,data20220720
305,3062,FOLDERS,Profeco_010101_arbol,data20220720
306,# HOJAS DE PAPEL,,Profeco_010101_arbol,data20220720
307,3064,HOJAS DE PAPEL,Profeco_010101_arbol,data20220720
308,# PLIEGOS DE PAPEL,,Profeco_010101_arbol,data20220720
309,3071,PLIEGOS DE PAPEL,Profeco_010101_arbol,data20220720
310,# LIBROS,,Profeco_010101_arbol,data20220720
311,# DICCIONARIO,,Profeco_010101_arbol,data20220720
312,3061,DICCIONARIO,Profeco_010101_arbol,data20220720
313,# UNIFORMES,,Profeco_010101_arbol,data20220720
314,# FALDA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220720
315,3157,FALDA ESCUELA OFICIAL,Profeco_010101_arbol,data20220720
316,# PLAYERA BLANCA,,Profeco_010101_arbol,data20220720
317,3158,PLAYERA BLANCA,Profeco_010101_arbol,data20220720
318,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220720
319,# ELECTRONICA,,Profeco_010101_arbol,data20220720
320,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220720
321,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220720
322,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220720
323,1052,RADIOGRABADORAS,Profeco_010101_arbol,data20220720
324,# CAMARAS,,Profeco_010101_arbol,data20220720
325,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220720
326,# TV Y VIDEO,,Profeco_010101_arbol,data20220720
327,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220720
328,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220720
329,1063,PANTALLAS,Profeco_010101_arbol,data20220720
330,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220720
331,# COCINA,,Profeco_010101_arbol,data20220720
332,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220720
333,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220720
334,1021,BATIDORAS,Profeco_010101_arbol,data20220720
335,1033,CAFETERAS,Profeco_010101_arbol,data20220720
336,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220720
337,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220720
338,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220720
339,1027,LICUADORAS,Profeco_010101_arbol,data20220720
340,1028,PLANCHAS,Profeco_010101_arbol,data20220720
341,1031,SANDWICHERAS,Profeco_010101_arbol,data20220720
342,# LINEA BLANCA,,Profeco_010101_arbol,data20220720
343,1020,ESTUFAS,Profeco_010101_arbol,data20220720
344,1026,LAVADORAS,Profeco_010101_arbol,data20220720
345,1029,REFRIGERADORES,Profeco_010101_arbol,data20220720
346,1034,SECADORAS,Profeco_010101_arbol,data20220720
347,# VENTILACION,,Profeco_010101_arbol,data20220720
348,1055,VENTILADORES,Profeco_010101_arbol,data20220720
349,# MEDICINAS,,Profeco_010101_arbol,data20220720
350,# MEDICINAS,,Profeco_010101_arbol,data20220720
351,# ESPECIALES,,Profeco_010101_arbol,data20220720
352,1112,MICROBICIDA,Profeco_010101_arbol,data20220720
353,# MEDICINAS,,Profeco_010101_arbol,data20220720
354,1668,GABAPENTINA,Profeco_010101_arbol,data20220720
355,1362,GENTAMICINA,Profeco_010101_arbol,data20220720
356,1959,GLIBENCLAMIDA,Profeco_010101_arbol,data20220720
357,1671,HIDROXOCOBALAMINA TIAMINA PIRIDOXINA,Profeco_010101_arbol,data20220720
358,1543,LACTACYD,Profeco_010101_arbol,data20220720
359,1545,LANTUS. INSULINA GLARGINA,Profeco_010101_arbol,data20220720
360,1547,LEVITRA,Profeco_010101_arbol,data20220720
361,1679,LEVOFLOXACINO,Profeco_010101_arbol,data20220720
362,1680,LEVONORGESTREL,Profeco_010101_arbol,data20220720
363,1548,LEXAPRO,Profeco_010101_arbol,data20220720
364,1549,LIBERTRIM SII,Profeco_010101_arbol,data20220720
365,1320,LINCOCIN,Profeco_010101_arbol,data20220720
366,1683,LINCOMICINA,Profeco_010101_arbol,data20220720
367,1427,LIPITOR,Profeco_010101_arbol,data20220720
368,1550,LIVIAL,Profeco_010101_arbol,data20220720
369,1551,LOPID,Profeco_010101_arbol,data20220720
370,1685,LORATADINA BETAMETASONA,Profeco_010101_arbol,data20220720
371,1552,LOSEC A-20,Profeco_010101_arbol,data20220720
372,1553,LYRICA,Profeco_010101_arbol,data20220720
373,1256,MACRODANTINA,Profeco_010101_arbol,data20220720
374,1424,MATERNA,Profeco_010101_arbol,data20220720
375,1554,MEDICAPS SHAMPOO,Profeco_010101_arbol,data20220720
376,1153,METAMIZOL SODICO,Profeco_010101_arbol,data20220720
377,1691,METFORMINA-GLIBENCLAMIDA,Profeco_010101_arbol,data20220720
378,2350,METICORTEN,Profeco_010101_arbol,data20220720
379,1556,MICARDIS,Profeco_010101_arbol,data20220720
380,1557,MICARDIS PLUS,Profeco_010101_arbol,data20220720
381,1693,MICONAZOL,Profeco_010101_arbol,data20220720
382,1558,MICTASOL,Profeco_010101_arbol,data20220720
383,1439,MOTRIN,Profeco_010101_arbol,data20220720
384,1137,NEO MELUBRINA,Profeco_010101_arbol,data20220720
385,1561,NEURALIN,Profeco_010101_arbol,data20220720
386,1370,NEXIUM-MUPS,Profeco_010101_arbol,data20220720
387,1562,NEXT. TABS,Profeco_010101_arbol,data20220720
388,1563,NIKZON,Profeco_010101_arbol,data20220720
389,1699,NITAZOXANIDA,Profeco_010101_arbol,data20220720
390,1723,NITROFURANTOINA,Profeco_010101_arbol,data20220720
391,1721,NORVAS,Profeco_010101_arbol,data20220720
392,1564,NOVOVARTALON,Profeco_010101_arbol,data20220720
393,1725,OMEPRAZOL,Profeco_010101_arbol,data20220720
394,1565,OROXADIN,Profeco_010101_arbol,data20220720
395,1566,PANOTO-S,Profeco_010101_arbol,data20220720
396,1728,PANTOPRAZOL,Profeco_010101_arbol,data20220720
397,1567,PANTOZOL,Profeco_010101_arbol,data20220720
398,1731,PARACETAMOL/CAFEINA,Profeco_010101_arbol,data20220720
399,1732,PAROXETINA,Profeco_010101_arbol,data20220720
400,1568,PEDYALITE. SR-45. ELECTROLITOS ORALES,Profeco_010101_arbol,data20220720
401,1569,PEMIX,Profeco_010101_arbol,data20220720
402,1326,PENTREXYL,Profeco_010101_arbol,data20220720
403,1609,PHARMATON. CON GINGENG G115,Profeco_010101_arbol,data20220720
404,1570,PICOT SAL DE UVAS,Profeco_010101_arbol,data20220720
405,2075,PLANTABEN,Profeco_010101_arbol,data20220720
406,1572,PLAVIX,Profeco_010101_arbol,data20220720
407,2076,POMADA DE LA CAMPANA,Profeco_010101_arbol,data20220720
408,1344,POSIPEN,Profeco_010101_arbol,data20220720
409,1139,PRODOLINA,Profeco_010101_arbol,data20220720
410,1576,PULMICORT,Profeco_010101_arbol,data20220720
411,1577,QG5,Profeco_010101_arbol,data20220720
412,1578,QUADRIDERM NF,Profeco_010101_arbol,data20220720
413,1579,RINELON,Profeco_010101_arbol,data20220720
414,1580,RIOPAN,Profeco_010101_arbol,data20220720
415,1279,RIVOTRIL,Profeco_010101_arbol,data20220720
416,1581,RIVOTRIL. GOTAS,Profeco_010101_arbol,data20220720
417,1352,ROCEPHIN IM,Profeco_010101_arbol,data20220720
