,# codigo,descripcion,tipo_arbol,folder_id
70,0047,PIERNA DE CERDO ENTERA/PERNIL,Profeco_010101_arbol,data20220628
71,# CARNE DE POLLO Y PAVO,,Profeco_010101_arbol,data20220628
72,0032,PECHUGA DE POLLO,Profeco_010101_arbol,data20220628
73,0033,PIERNA DE POLLO,Profeco_010101_arbol,data20220628
74,0031,POLLO ENTERO,Profeco_010101_arbol,data20220628
75,# CARNE DE RES,,Profeco_010101_arbol,data20220628
76,0069,BISTEC DE DIEZMILLO DE RES,Profeco_010101_arbol,data20220628
77,0071,BISTEC DE RES. CORTE DELGADO,Profeco_010101_arbol,data20220628
78,0070,BISTEC DEL 0,Profeco_010101_arbol,data20220628
79,0072,BISTEC RANCHERO,Profeco_010101_arbol,data20220628
80,0059,CARNE MOLIDA DE RES,Profeco_010101_arbol,data20220628
81,0052,CARNE PARA ASAR DE RES,Profeco_010101_arbol,data20220628
82,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_010101_arbol,data20220628
83,0060,FALDA DE RES,Profeco_010101_arbol,data20220628
84,0053,FILETE DE RES,Profeco_010101_arbol,data20220628
85,0064,HIGADO DE RES,Profeco_010101_arbol,data20220628
86,0077,MILANESA DE RES,Profeco_010101_arbol,data20220628
87,0066,PANZA O MENUDO DE RES,Profeco_010101_arbol,data20220628
88,0063,RETAZO C/HUESO DE RES,Profeco_010101_arbol,data20220628
89,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220628
90,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220628
91,0850,ACELGA,Profeco_010101_arbol,data20220628
92,0800,AGUACATE,Profeco_010101_arbol,data20220628
93,0851,AJO,Profeco_010101_arbol,data20220628
94,0853,APIO,Profeco_010101_arbol,data20220628
95,0854,BETABEL,Profeco_010101_arbol,data20220628
96,0855,BROCOLI,Profeco_010101_arbol,data20220628
97,0856,CALABAZA,Profeco_010101_arbol,data20220628
98,0857,CEBOLLA,Profeco_010101_arbol,data20220628
99,0858,CHAYOTE,Profeco_010101_arbol,data20220628
100,0859,CHICHAROS,Profeco_010101_arbol,data20220628
101,0860,CHILE FRESCO,Profeco_010101_arbol,data20220628
102,0868,CILANTRO,Profeco_010101_arbol,data20220628
103,0802,CIRUELA,Profeco_010101_arbol,data20220628
104,0861,COL,Profeco_010101_arbol,data20220628
105,0862,COLIFLOR,Profeco_010101_arbol,data20220628
106,0824,DURAZNO,Profeco_010101_arbol,data20220628
107,0863,EJOTE,Profeco_010101_arbol,data20220628
108,0864,ELOTE,Profeco_010101_arbol,data20220628
109,0866,ESPINACAS,Profeco_010101_arbol,data20220628
110,0803,FRESA,Profeco_010101_arbol,data20220628
111,0804,GUAYABA,Profeco_010101_arbol,data20220628
112,0867,HONGOS CHAMPIÑONES,Profeco_010101_arbol,data20220628
113,9015,JAMAICA,Profeco_010101_arbol,data20220628
114,9017,JICAMA,Profeco_010101_arbol,data20220628
115,0869,JITOMATE,Profeco_010101_arbol,data20220628
116,0826,KIWI,Profeco_010101_arbol,data20220628
117,0870,LECHUGA,Profeco_010101_arbol,data20220628
118,9018,LIMA,Profeco_010101_arbol,data20220628
119,0806,LIMON,Profeco_010101_arbol,data20220628
120,0807,MAMEY,Profeco_010101_arbol,data20220628
121,0809,MANGO,Profeco_010101_arbol,data20220628
122,0810,MANZANA,Profeco_010101_arbol,data20220628
123,0811,MELON,Profeco_010101_arbol,data20220628
124,0812,NARANJA,Profeco_010101_arbol,data20220628
125,0871,NOPAL,Profeco_010101_arbol,data20220628
126,0872,PAPA,Profeco_010101_arbol,data20220628
127,0813,PAPAYA,Profeco_010101_arbol,data20220628
128,0873,PEPINO,Profeco_010101_arbol,data20220628
129,0814,PERA,Profeco_010101_arbol,data20220628
130,0827,PERON,Profeco_010101_arbol,data20220628
131,0874,PIMIENTO,Profeco_010101_arbol,data20220628
132,0816,PLATANO,Profeco_010101_arbol,data20220628
133,0875,RABANO,Profeco_010101_arbol,data20220628
134,0817,SANDIA,Profeco_010101_arbol,data20220628
135,9028,TAMARINDO,Profeco_010101_arbol,data20220628
136,0877,TOMATE,Profeco_010101_arbol,data20220628
137,0820,TORONJA,Profeco_010101_arbol,data20220628
138,0821,TUNA,Profeco_010101_arbol,data20220628
139,0822,UVA,Profeco_010101_arbol,data20220628
140,0879,ZANAHORIA,Profeco_010101_arbol,data20220628
141,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_010101_arbol,data20220628
142,# CEREALES PREPARADOS,,Profeco_010101_arbol,data20220628
143,0025,CHOCO KRISPIS,Profeco_010101_arbol,data20220628
144,0024,CORN FLAKES,Profeco_010101_arbol,data20220628
145,0026,ZUCARITAS,Profeco_010101_arbol,data20220628
146,# HUEVO,,Profeco_010101_arbol,data20220628
147,0165,HUEVO,Profeco_010101_arbol,data20220628
148,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220628
149,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220628
150,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220628
151,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220628
152,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220628
153,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220628
154,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220628
155,0006,PAN DE CAJA,Profeco_010101_arbol,data20220628
156,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220628
157,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220628
158,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220628
159,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220628
160,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220628
161,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220628
162,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220628
163,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220628
164,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220628
165,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220628
166,# LACTEOS,,Profeco_010101_arbol,data20220628
167,0145,CREMA,Profeco_010101_arbol,data20220628
168,0146,CREMA BATIDA,Profeco_010101_arbol,data20220628
169,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220628
170,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220628
171,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220628
172,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220628
173,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220628
174,0148,QUESO CHIHUAHUA,Profeco_010101_arbol,data20220628
175,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220628
176,0150,QUESO OAXACA,Profeco_010101_arbol,data20220628
177,0153,QUESO PANELA,Profeco_010101_arbol,data20220628
178,0160,YOGHURT,Profeco_010101_arbol,data20220628
179,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220628
180,0929,COMBINADO PRIMAVERA,Profeco_010101_arbol,data20220628
181,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220628
182,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220628
183,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220628
184,0050,HELADO,Profeco_010101_arbol,data20220628
185,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220628
186,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220628
187,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220628
188,# SALCHICHONERIA,,Profeco_010101_arbol,data20220628
189,0082,CHORIZO,Profeco_010101_arbol,data20220628
190,0080,JAMON,Profeco_010101_arbol,data20220628
191,0086,LONGANIZA,Profeco_010101_arbol,data20220628
192,0084,MORTADELA,Profeco_010101_arbol,data20220628
193,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220628
194,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220628
195,0083,SALCHICHA,Profeco_010101_arbol,data20220628
196,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220628
197,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220628
198,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220628
199,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220628
200,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220628
201,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220628
202,9007,CANELA,Profeco_010101_arbol,data20220628
203,0900,CHILE SECO,Profeco_010101_arbol,data20220628
204,0999,VAINILLA,Profeco_010101_arbol,data20220628
205,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220628
206,0020,ARROZ,Profeco_010101_arbol,data20220628
207,0901,FRIJOL,Profeco_010101_arbol,data20220628
208,0902,GARBANZA,Profeco_010101_arbol,data20220628
209,0904,LENTEJA,Profeco_010101_arbol,data20220628
210,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220628
211,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220628
212,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220628
213,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220628
214,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220628
215,2750,CREMA DENTAL,Profeco_010101_arbol,data20220628
216,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220628
217,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220628
218,2753,DESODORANTE,Profeco_010101_arbol,data20220628
219,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220628
220,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220628
221,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220628
222,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220628
223,2800,PAPEL HIGIENICO,Profeco_010101_arbol,data20220628
224,2770,PRODUCTO PARA DEPILACION,Profeco_010101_arbol,data20220628
225,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220628
226,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220628
227,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220628
228,2758,SHAMPOO,Profeco_010101_arbol,data20220628
229,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220628
230,2765,TALCO,Profeco_010101_arbol,data20220628
231,2807,TAMPONES,Profeco_010101_arbol,data20220628
232,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220628
233,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220628
234,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220628
235,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220628
236,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220628
237,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220628
238,1100,BLANQUEADOR,Profeco_010101_arbol,data20220628
239,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220628
240,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220628
241,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220628
242,1109,FIBRA,Profeco_010101_arbol,data20220628
243,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220628
244,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220628
245,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220628
246,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220628
247,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220628
248,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220628
249,# ARTICULOS ESCOLARES,,Profeco_010101_arbol,data20220628
250,# ACCESORIOS ESCOLARES,,Profeco_010101_arbol,data20220628
251,# CINTA ADHESIVA,,Profeco_010101_arbol,data20220628
252,3054,CINTA ADHESIVA,Profeco_010101_arbol,data20220628
253,# COMPAS,,Profeco_010101_arbol,data20220628
254,3056,COMPAS,Profeco_010101_arbol,data20220628
255,# DESENGRAPADORA,,Profeco_010101_arbol,data20220628
256,3079,DESENGRAPADORA,Profeco_010101_arbol,data20220628
257,# GRAPAS,,Profeco_010101_arbol,data20220628
258,3080,GRAPAS,Profeco_010101_arbol,data20220628
259,# JUEGO DE GEOMETRIA,,Profeco_010101_arbol,data20220628
260,3065,JUEGO DE GEOMETRIA,Profeco_010101_arbol,data20220628
261,# LAPIZ ADHESIVO,,Profeco_010101_arbol,data20220628
262,3067,LAPIZ ADHESIVO,Profeco_010101_arbol,data20220628
263,# PEGAMENTO,,Profeco_010101_arbol,data20220628
264,3069,PEGAMENTO,Profeco_010101_arbol,data20220628
265,# PLASTILINA,,Profeco_010101_arbol,data20220628
266,3070,PLASTILINA,Profeco_010101_arbol,data20220628
267,# REGLAS,,Profeco_010101_arbol,data20220628
268,3075,REGLAS,Profeco_010101_arbol,data20220628
269,# TIJERAS,,Profeco_010101_arbol,data20220628
270,3077,TIJERAS,Profeco_010101_arbol,data20220628
271,# ARTICULOS DE ESCRITURA,,Profeco_010101_arbol,data20220628
272,# BICOLOR,,Profeco_010101_arbol,data20220628
273,3050,BICOLOR,Profeco_010101_arbol,data20220628
274,# BOLIGRAFO,,Profeco_010101_arbol,data20220628
275,3083,BOLIGRAFO COLORES VARIOS,Profeco_010101_arbol,data20220628
276,3052,BOLIGRAFO TINTA NEGRA,Profeco_010101_arbol,data20220628
277,# COLORES DE MADERA,,Profeco_010101_arbol,data20220628
278,3055,COLORES DE MADERA,Profeco_010101_arbol,data20220628
279,# CRAYONES,,Profeco_010101_arbol,data20220628
280,3057,CRAYONES,Profeco_010101_arbol,data20220628
281,# GOMA BORRADOR,,Profeco_010101_arbol,data20220628
282,3063,GOMA BORRADOR,Profeco_010101_arbol,data20220628
283,# LAPIZ,,Profeco_010101_arbol,data20220628
284,3066,LAPIZ,Profeco_010101_arbol,data20220628
285,# MARCADORES,,Profeco_010101_arbol,data20220628
286,3068,MARCADORES,Profeco_010101_arbol,data20220628
287,# PLUMONES,,Profeco_010101_arbol,data20220628
288,3073,PLUMONES,Profeco_010101_arbol,data20220628
289,# PORTAMINAS,,Profeco_010101_arbol,data20220628
290,3074,PORTAMINAS,Profeco_010101_arbol,data20220628
291,# SACAPUNTAS,,Profeco_010101_arbol,data20220628
292,3076,SACAPUNTAS,Profeco_010101_arbol,data20220628
293,# ARTICULOS DE PAPEL,,Profeco_010101_arbol,data20220628
294,# BLOCK,,Profeco_010101_arbol,data20220628
295,3051,BLOCK,Profeco_010101_arbol,data20220628
296,# CUADERNO FORMA COLLEGE,,Profeco_010101_arbol,data20220628
297,3078,CUADERNO FORMA COLLEGE,Profeco_010101_arbol,data20220628
298,# CUADERNO FORMA FRANCESA,,Profeco_010101_arbol,data20220628
299,3058,CUADERNO FORMA FRANCESA,Profeco_010101_arbol,data20220628
300,# CUADERNO FORMA ITALIANA,,Profeco_010101_arbol,data20220628
301,3059,CUADERNO FORMA ITALIANA,Profeco_010101_arbol,data20220628
302,# CUADERNO PROFESIONAL,,Profeco_010101_arbol,data20220628
303,3060,CUADERNO PROFESIONAL,Profeco_010101_arbol,data20220628
304,# FOLDERS,,Profeco_010101_arbol,data20220628
305,3062,FOLDERS,Profeco_010101_arbol,data20220628
306,# HOJAS DE PAPEL,,Profeco_010101_arbol,data20220628
307,3064,HOJAS DE PAPEL,Profeco_010101_arbol,data20220628
308,# PLIEGOS DE PAPEL,,Profeco_010101_arbol,data20220628
309,3071,PLIEGOS DE PAPEL,Profeco_010101_arbol,data20220628
310,# LIBROS,,Profeco_010101_arbol,data20220628
311,# DICCIONARIO,,Profeco_010101_arbol,data20220628
312,3061,DICCIONARIO,Profeco_010101_arbol,data20220628
313,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220628
314,# ELECTRONICA,,Profeco_010101_arbol,data20220628
315,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220628
316,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220628
317,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220628
318,1052,RADIOGRABADORAS,Profeco_010101_arbol,data20220628
319,# CAMARAS,,Profeco_010101_arbol,data20220628
320,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220628
321,# TV Y VIDEO,,Profeco_010101_arbol,data20220628
322,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220628
323,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220628
324,1063,PANTALLAS,Profeco_010101_arbol,data20220628
325,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220628
326,# COCINA,,Profeco_010101_arbol,data20220628
327,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220628
328,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220628
329,1021,BATIDORAS,Profeco_010101_arbol,data20220628
330,1033,CAFETERAS,Profeco_010101_arbol,data20220628
331,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220628
332,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220628
333,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220628
334,1027,LICUADORAS,Profeco_010101_arbol,data20220628
335,1028,PLANCHAS,Profeco_010101_arbol,data20220628
336,1031,SANDWICHERAS,Profeco_010101_arbol,data20220628
337,# LINEA BLANCA,,Profeco_010101_arbol,data20220628
338,1020,ESTUFAS,Profeco_010101_arbol,data20220628
339,1026,LAVADORAS,Profeco_010101_arbol,data20220628
340,1029,REFRIGERADORES,Profeco_010101_arbol,data20220628
341,1034,SECADORAS,Profeco_010101_arbol,data20220628
342,# MEDICINAS,,Profeco_010101_arbol,data20220628
343,# MEDICINAS,,Profeco_010101_arbol,data20220628
344,# ESPECIALES,,Profeco_010101_arbol,data20220628
345,1794,AGUA OXIGENADA,Profeco_010101_arbol,data20220628
346,1447,ALCOHOL,Profeco_010101_arbol,data20220628
347,1795,ALGODÓN,Profeco_010101_arbol,data20220628
348,1792,COFIA,Profeco_010101_arbol,data20220628
349,2762,CUBRE BOCA,Profeco_010101_arbol,data20220628
350,1797,GASA,Profeco_010101_arbol,data20220628
351,1791,GUANTES DE LÁTEX,Profeco_010101_arbol,data20220628
352,1112,MICROBICIDA,Profeco_010101_arbol,data20220628
353,1793,NEBULIZADOR,Profeco_010101_arbol,data20220628
354,1790,TERMÓMETRO,Profeco_010101_arbol,data20220628
355,1798,VENDA ELÁSTICA,Profeco_010101_arbol,data20220628
356,1787,VENDITAS ADHESIVAS,Profeco_010101_arbol,data20220628
357,# MEDICINAS,,Profeco_010101_arbol,data20220628
358,1449,A.S.COR,Profeco_010101_arbol,data20220628
359,1634,ACIDO FOLICO,Profeco_010101_arbol,data20220628
360,1450,ACLIMAFEL,Profeco_010101_arbol,data20220628
361,1452,ADALAT OROS,Profeco_010101_arbol,data20220628
362,1600,ADEROGYL 15,Profeco_010101_arbol,data20220628
363,1453,AFUMIX,Profeco_010101_arbol,data20220628
364,1348,AFUNGIL,Profeco_010101_arbol,data20220628
365,1789,AGRIFEN,Profeco_010101_arbol,data20220628
366,1454,ALEVIAN DUO,Profeco_010101_arbol,data20220628
367,1123,ALKA-SELTZER,Profeco_010101_arbol,data20220628
368,1637,ALOPURINOL,Profeco_010101_arbol,data20220628
369,2306,ALTRULINE,Profeco_010101_arbol,data20220628
370,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_010101_arbol,data20220628
371,1640,AMIKACINA,Profeco_010101_arbol,data20220628
372,1641,AMLODIPINO,Profeco_010101_arbol,data20220628
373,1359,AMOXICILINA,Profeco_010101_arbol,data20220628
374,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_010101_arbol,data20220628
375,1457,AMOXICLAV. BID,Profeco_010101_arbol,data20220628
376,1360,AMPICILINA,Profeco_010101_arbol,data20220628
377,1458,ANGELIQ A,Profeco_010101_arbol,data20220628
378,1203,ANTIFLU-DES,Profeco_010101_arbol,data20220628
379,1459,ANTIFLU-DES JR.,Profeco_010101_arbol,data20220628
380,1461,ARCOXIA,Profeco_010101_arbol,data20220628
381,1124,ARTRIDOL,Profeco_010101_arbol,data20220628
382,1125,ASPIRINA,Profeco_010101_arbol,data20220628
383,1394,ATACAND PLUS,Profeco_010101_arbol,data20220628
384,2301,ATIVAN,Profeco_010101_arbol,data20220628
385,1463,AUGMENTIN 12 H.,Profeco_010101_arbol,data20220628
386,1464,AVAMYS 2A,Profeco_010101_arbol,data20220628
387,1368,AVELOX 7D,Profeco_010101_arbol,data20220628
388,1643,AZITROMICINA,Profeco_010101_arbol,data20220628
389,1165,BACTRIM F,Profeco_010101_arbol,data20220628
390,1466,BEDOYECTA,Profeco_010101_arbol,data20220628
391,1167,BEDOYECTA-TRI,Profeco_010101_arbol,data20220628
392,1644,BENCILPENICILINA PROCAINICA,Profeco_010101_arbol,data20220628
393,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_010101_arbol,data20220628
394,1469,BREDELIN,Profeco_010101_arbol,data20220628
395,1647,BROMURO DE PINAVERIO,Profeco_010101_arbol,data20220628
396,1169,BUSCAPINA COMPOSITUM,Profeco_010101_arbol,data20220628
397,1648,BUTILHIOSCINA,Profeco_010101_arbol,data20220628
398,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_010101_arbol,data20220628
399,1470,CAFIASPIRINA,Profeco_010101_arbol,data20220628
400,1951,CANESTEN V,Profeco_010101_arbol,data20220628
401,1383,CEFALEXINA,Profeco_010101_arbol,data20220628
402,1474,CEFAXONA I.M.,Profeco_010101_arbol,data20220628
403,1435,CEFTREX IM,Profeco_010101_arbol,data20220628
404,1653,CEFTRIAXONA,Profeco_010101_arbol,data20220628
405,1475,CEFURACET,Profeco_010101_arbol,data20220628
406,1654,CEFUROXIMA,Profeco_010101_arbol,data20220628
407,1369,CELEBREX,Profeco_010101_arbol,data20220628
408,1476,CELESTAMINE-NS,Profeco_010101_arbol,data20220628
409,1173,CELESTONE SOLUSPAN,Profeco_010101_arbol,data20220628
410,1655,CETIRIZINA,Profeco_010101_arbol,data20220628
411,1477,CIALIS,Profeco_010101_arbol,data20220628
412,1178,CIPROFLOX,Profeco_010101_arbol,data20220628
413,1656,CLARITROMICINA,Profeco_010101_arbol,data20220628
414,1479,CLENDIX,Profeco_010101_arbol,data20220628
415,1480,CLORAMFENI OFTENO,Profeco_010101_arbol,data20220628
