,idTienda,NombreTienda,direccion,colonia,telefono,telefono2,estado,minicipio,codigoPostal,profeco_tiendas_id,# codigo,nombre,codigopostal,folder_id
0,39003.0,MEGA SORIANA SUCURSAL LA DIANA,"FARALLON DEL OBISPO 216, ENTRE NAVEGANTE JUAN PEREZ Y R",FARALLON,(744)4847861,,Guerrero,Acapulco de Juárez,39690.0,111_tiendas,,,,data20220913
1,39022.0,TORTILLERIA GERALDINE,"JOSE AZUETA 6 LOC. 2, ENTRE LA PAZ Y BENITO JUAREZ",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
2,39026.0,TORTILLERIA TEPITO,"MATAMOROS 31, ESQ. EL PIPILA",CENTRO,(744)1062212,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
3,39000.0,SORIANA HIPER SUCURSAL ACAPULCO COSTERA (274),"COSTERA MIGUEL ALEMAN 240, ENTRE JUAN S. CANO Y GABRIEL",FRACCIONAMIENTO HORNOS,(744)4696160,,Guerrero,Acapulco de Juárez,39350.0,111_tiendas,,,,data20220913
4,39065.0,TORTILLERIA ELSITA,"LAS PLAYAS 4, COSTERA MIGUEL ALEMAN Y COSTA GRANDE",FRACCIONAMIENTO LAS PLAYAS,,,Guerrero,Acapulco de Juárez,39390.0,111_tiendas,,,,data20220913
5,39072.0,TORTILLERIA GRANO DE ORO,"VELAZQUEZ DE LEON 190 LOC. 7, ENTRE BELISARIO DOMINGUE",CENTRO,(744)1043376,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
6,39021.0,TOTILLERIA EL YUCA,"CANAL DEL DESAHUE 6, ENTRE MATAMOROS Y VELAZQUEZ DE LEO",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
7,39005.0,CHEDRAUI SUCURSAL ACAPULCO PIE DE LA CUESTA,"CALZ. PIE DE LA CUESTA 239, ENTRE DE LAS FLORES Y SECC.",BARRIO DEL PASITO,(744)4835423,(744)4682108,Guerrero,Acapulco de Juárez,39480.0,111_tiendas,,,,data20220913
8,39077.0,TORTILLERÍA LA BALANZA,"CALLE DE MINA NO 34, ENTRE CUAHUTEMOSC Y MELCHOR OCAMPO",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
9,39019.0,TORTILLERIA ARTEAGA,"TENIENTE JOSUE AZUETA 18, ENTRE HIDALGO Y EMILIO CARRAN",CENTRO,,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
10,39055.0,TORTILLERIA LA SELVA,"CALZ. PIE DE LA CUESTA 17, ESQ. ALTAMIRANO",LAS CRUCITAS,,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
11,39046.0,TORTILLERIA PAKAL,"GABRIEL AVILÉS S/N LOC. 2B, ENTRE ANDRES DE URDANETA Y",FRACCIONAMIENTO HORNOS,,,Guerrero,Acapulco de Juárez,39355.0,111_tiendas,,,,data20220913
12,39024.0,TORTILLERIA BLANQUITA,"VELAZQUEZ DE LEON 12, ENTRE PARIAN Y 2 DE ABRIL",CENTRO,(744)4802291,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
13,39002.0,WALMART SUCURSAL ACAPULCO,"COSTERA MIGUEL ALEMAN 500, ENTRE EDUARDO NERI Y CASTILL",ICACOS,,,Guerrero,Acapulco de Juárez,39860.0,111_tiendas,,,,data20220913
14,39006.0,BODEGA AURRERA SUCURSAL ACAPULCO COSTERA,"COSTERA M.ALEMAN 1000, ESQ. GABRIEL AVILES",HORNOS,,,Guerrero,Acapulco de Juárez,39300.0,111_tiendas,,,,data20220913
15,20161.0,CREMERIA DE ALBA SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK C LOCAL 1 Y 2, INT. CENTR",CENTRAL DE ABASTO,4499711648,,Aguascalientes,Aguascalientes,20280.0,111_tiendas,,,,data20220913
16,20098.0,TORTILLERIA LA PROVIDENCIA,"VIENA 111, ESQ. DINAMARCA",SAN MARCOS,(449)9940841,,Aguascalientes,Aguascalientes,20070.0,111_tiendas,,,,data20220913
17,20008.0,WALMART SUCURSAL PLAZA GALERIAS,"INDEPENDENCIA 2351, CENTRO COMERCIAL GALERIAS",LA CONCEPCION,(449)9107001,,Aguascalientes,Aguascalientes,20128.0,111_tiendas,,,,data20220913
18,20057.0,FARMACIA BENAVIDES SUCURSAL PASEO DE LA ASUNCION,"CONVENCION 710, ESQ. FUNDICION",OLIVARES SANTANA,(449)9127970,,Aguascalientes,Aguascalientes,20010.0,111_tiendas,,,,data20220913
19,20158.0,FRANCO SOLO CALIDAD SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK H LOCAL 20, INT. CENTRAL",CENTRAL DE ABASTO,4499711338,,Aguascalientes,Aguascalientes,20280.0,111_tiendas,,,,data20220913
20,20091.0,FARMACIA GUADALAJARA SUCURSAL DEL VALLE,"AGUASCALIENTES PTE. 908, ESQ. DINAMARCA",DEL VALLE 2A. SECCION,(449)9160658,,Aguascalientes,Aguascalientes,20080.0,111_tiendas,,,,data20220913
21,20114.0,MEGA SORIANA SUCURSAL AGUASCALIENTES,"AGUASCALIENTES NTE. 802, ESQ. BLVD. A ZACATECAS",TROJES DE ALONSO,(449)9968877,,Aguascalientes,Aguascalientes,20116.0,111_tiendas,,,,data20220913
22,20143.0,FARMACIA 5 DE MAYO,"BUENAVISTA 103, ENTRE ARELLANO Y PALO ALTO",OJO CALIENTE 1,(449)9701431,,Aguascalientes,Aguascalientes,20196.0,111_tiendas,,,,data20220913
23,20125.0,TORTILLERIA HERNANDEZ,"OJO CALIENTE 1621, ESQ. PALO ALTO",OJO CALIENTE III,(449)9745137,,Aguascalientes,Aguascalientes,20190.0,111_tiendas,,,,data20220913
24,20100.0,TORTILLERIA SANTA FE DEL ENCINO,"COLON 645, ESQ. ALBA",EL ENCINO,(449)9167046,,Aguascalientes,Aguascalientes,20240.0,111_tiendas,,,,data20220913
25,20130.0,MAXIFARMA SUCURSAL INEGI,"AGUASCALIENTES SUR 402 A, ENTRE TAMAULIPAS Y MICHOACAN",MEXICO,NO TIENE,,Aguascalientes,Aguascalientes,20270.0,111_tiendas,,,,data20220913
26,20107.0,FARMACIAS SIMILARES,"AGUASCALIENTES 601, ESQ. DEL PARQUE",SAN MARCOS,(449)9169641,,Aguascalientes,Aguascalientes,20070.0,111_tiendas,,,,data20220913
27,20010.0,MERCADO TERAN,"5 DE MAYO S/N, ESQ. ARTEGA",CENTRO,(449)9181732,,Aguascalientes,Aguascalientes,20000.0,111_tiendas,,,,data20220913
28,20144.0,OXXO SUCURSAL COLON,"JUAN DE MONTORO 101, ESQ. CRISTOBAL COLON A UN COSTADO",CENTRO,,,Aguascalientes,Aguascalientes,20000.0,111_tiendas,,,,data20220913
29,20157.0,ELEKTRA SUCURSAL PLAZA ESPACIO,"TECNOLOGICO 120, EX EJIDO OJOCALIENTE., CENTRO COMERCIA",EX EJIDO OJOCALIENTE,,,Aguascalientes,Aguascalientes,20000.0,111_tiendas,,,,data20220913
30,20112.0,TORTILLERIA CRISTO REDENTOR,"LONDRES 518, ENTRE PUEBLITO Y NAVARRETE",SAN MARCOS,(449)9150233,,Aguascalientes,Aguascalientes,20070.0,111_tiendas,,,,data20220913
31,20113.0,TORTILLERIA DEL CARMEN,"SALTO DE LOS SALADO 519, ENTRE CALVILLITO Y CANADA HOND",OJO CALIENTE 1,(449)9702784,,Aguascalientes,Aguascalientes,20190.0,111_tiendas,,,,data20220913
32,20124.0,TORTILLERIA SAN ANTONIO,"OJO CALIENTE 304-A, ESQ. EL SALITRE",OJO CALIENTE III,(449)9745137,,Aguascalientes,Aguascalientes,20190.0,111_tiendas,,,,data20220913
33,20156.0,TORTILLERIA ALEXIA,"MAR CARIBE 507, ENTRE MAR JONICO Y PEDRO GARCIA ROJA",FRACC. LAS BRISAS,(449)2849981,,Aguascalientes,Aguascalientes,20010.0,111_tiendas,,,,data20220913
34,20163.0,SEMILLAS Y CEREALES EL CIPRES SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK C LOCAL 20 Y21, INTERIOR",CENTRAL DE ABASTO,4495808959,,Aguascalientes,Aguascalientes,20280.0,111_tiendas,,,,data20220913
35,20135.0,TORTILLERIA SAN PEDRO,"JOSE MARIA CHAVEZ 461, ESQ. IGNACIO T. CHAVEZ",OBRAJE,(449)9183163,,Aguascalientes,Aguascalientes,20230.0,111_tiendas,,,,data20220913
36,20097.0,TORTILLERIA 5 DE MAYO,"EL GUARDA 128-A, ESQ. OJO CALIENTE",OJO CALIENTE 1,(449)9700624,,Aguascalientes,Aguascalientes,20190.0,111_tiendas,,,,data20220913
37,20101.0,COPPEL SUCURSAL SAN MARCOS,"CONVENCION NTE. 2301, ESQ. FUNDICION",SAN CAYETANO,(449)9124766,,Aguascalientes,Aguascalientes,20010.0,111_tiendas,,,,data20220913
38,20149.0,TORTILLERIA SAN MARCOS,"CAMINO A SAN IGNACIO 325, ENTRE AMBIENTE Y ECOLOGIA",DE SAN IGNACIO,,,Aguascalientes,Aguascalientes,20010.0,111_tiendas,,,,data20220913
39,20039.0,CHEDRAUI SUCURSAL AGUASCALIENTES,"BLVD. JOSE MA. CHAVEZ 1809, ENTRE VALENTE QUINTANA Y AN",PRADOS DE VILLASUNCIÓN,(449)9106461,,Aguascalientes,Aguascalientes,20280.0,111_tiendas,,,,data20220913
40,20063.0,LIVERPOOL SUCURSAL AGUASCALIENTES,"ZACATECAS NTE. 851, ESQ. ALTARIA",TROJES DE ALONSO,(449)1393400,,Aguascalientes,Aguascalientes,20200.0,111_tiendas,,,,data20220913
41,20102.0,ELEKTRA SUCURSAL VILLASUNCION,"MAHATMA GANDHI S/N, INTERIOR CENTRO COMERCIAL VILLASUNC",PILAR BLANCO,,,Aguascalientes,Aguascalientes,20289.0,111_tiendas,,,,data20220913
42,20160.0,CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N, SALIDA A MÉXICO",CENTRAL DE ABASTO,,,Aguascalientes,Aguascalientes,20280.0,111_tiendas,,,,data20220913
43,20099.0,TORTILLERIA SAN GERARDO,"OJO CALIENTE 952, ENTRE SALTO DE LOS SALADO Y CHICALOTE",OJO CALIENTE 1,(449)9718108,,Aguascalientes,Aguascalientes,20190.0,111_tiendas,,,,data20220913
44,20136.0,TORTILLERIA SANTA LUCIA,"JOSEFA ORTIZ DE DOMINGUEZ 601, ESQ. SANTANA",BARRIO EL ENCINO,(449)1458714,,Aguascalientes,Aguascalientes,20240.0,111_tiendas,,,,data20220913
45,20058.0,SEARS SUCURSAL AGUASCALIENTES,"BLVD. A ZACATECAS S/N, ESQ. BLVD. COLOSIO",TROJES DE ALONSO,(449)9107022,,Aguascalientes,Aguascalientes,20116.0,111_tiendas,,,,data20220913
46,20090.0,FARMACIAS DEL AHORRO SUCURSAL DEL VALLE,"AGUASCALIENTES PTE. 820, ESQ. PARIS",DEL VALLE 1A. SECCION,(449)2614159,,Aguascalientes,Aguascalientes,20080.0,111_tiendas,,,,data20220913
47,20142.0,MERCADO GUILLERMO PRIETO,"CARLOS SAGREDO 615-B, ESQ. GUILLERMO PRIETO",ALTAVISTA,,,Aguascalientes,Aguascalientes,20040.0,111_tiendas,,,,data20220913
48,20083.0,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION",SAN CAYETANO,(449)9142239,,Aguascalientes,Aguascalientes,20010.0,111_tiendas,,,,data20220913
49,20002.0,BODEGA AURRERA,"CONVENCION 1914 PTE. 1101, ENTRE A. DE LOS ARELLANO Y G",GUADALUPE,(449)9164250,,Aguascalientes,Aguascalientes,20180.0,111_tiendas,,,,data20220913
50,20150.0,COPPEL SUCURSAL ESPACIO AGUASCALIENTES,"TECNOLOGICO 120, INT. CENTRO COMERCIAL ESPACIO AGUASCAL",OJOCALIENTE,,,Aguascalientes,Aguascalientes,20000.0,111_tiendas,,,,data20220913
51,20159.0,SUPER CARNICERIA SAN JUAN SUCURSAL CENTRAL DE ABASTO,"AV. MAHATMA GANDHI S/N. BLOCK B LOCAL DEL 5 AL 7, INT.",CENTRAL DE ABASTO,4491469491,,Aguascalientes,Aguascalientes,20280.0,111_tiendas,,,,data20220913
52,24029.0,TORTILLERIA LA BENDICION SUCURSAL CAMPECHE,"VICTORIA 54, ESQ. COLOSIO",SAN JOSE,,,Campeche,Campeche,24040.0,111_tiendas,,,,data20220913
53,24026.0,TORTILLERIA FLORES,"CALLE 2 S/N, ENTRE CALLE 11 Y CALLE 12",SAMULA,,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
54,24004.0,WALMART SUCURSAL CAMPECHE,"MARIA LAVALLE URBINA, ENTRE JOAQUIN CLAUSEL Y RICARDO C",AH KIN PEACH,(981)8117516,,Campeche,Campeche,24014.0,111_tiendas,,,,data20220913
55,24034.0,TORTILLERIA LAS DELICIAS,"VERACRUZ 24, ENTRE DELICIAS Y LUIS DONALDO COLOSIO",SANTA ANA,,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
56,24036.0,TORTILLERIA PINZON,"RIVAPALACIOS. 51, ENTRE CALLE 16 Y CALLE 14",SAN FRANCISCO,,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
57,24102.0,MERCADO DE SAMULA,"CALLE 19 S/N, ESQ. CALLE 8",SAMULA,NO TIENE,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
58,24085.0,SORIANA EXPRESS SUCURSAL CAMPECHE,"AGUSTÍN MELGAR S/N, ESQ. LÓPEZ PORTILLO (INTERIOR PLAZA",BOSQUES DE CAMPECHE,(981)8112597,,Campeche,Campeche,24030.0,111_tiendas,,,,data20220913
59,24101.0,MERCADO DE SAN FRANCISCO,"CALLE 10 NO. 72, ESQ. CALLE 39 A",BARRIO DE SAN FRANCISCO,NO TIENE,,Campeche,Campeche,24010.0,111_tiendas,,,,data20220913
60,24041.0,COLCHONES Y MUEBLES DE CAMPECHE,"FRANCISCO I. MADERO 184, ENTRE CALLE 16 Y CALLE 14",SAN FRANCISCO,(981)8169195,,Campeche,Campeche,24010.0,111_tiendas,,,,data20220913
61,24001.0,CHEDRAUI SUCURSAL CAMPECHE,"GOBERNADORES 418, ENTRE VENEZUELA Y ARGENTINA",SANTA ANA,(981)8165631,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
62,24023.0,TORTILLERIA BELEN,"QUERETARO 137, ESQ. NICARAGUA",SANTA ANA,,,Campeche,Campeche,24040.0,111_tiendas,,,,data20220913
63,24039.0,LIVERPOOL SUCURSAL CAMPECHE,"PEDRO SAINZ DE BARANDA 139, ESQ. DARSENA",CENTRO,(981)8181300,,Campeche,Campeche,24400.0,111_tiendas,,,,data20220913
64,24107.0,FARMACIAS GUADALAJARA SUCURSAL CASA DE JUSTICIA,"PATRICIO TRUEBA Y REGIL 312, ENTRE PRIVADA PATRICIO TRU",SAN RAFAEL,9818139878,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
65,24110.0,TORTILLERIA MELKEN,"CALLE 10 NÚMERO. 171-A, ENTRE CALLE 45 Y ROSALES",SAN FRANCISCO,,,Campeche,Campeche,24010.0,111_tiendas,,,,data20220913
66,24025.0,TORTILLERIA LA LUPITA,"CALLE 7-A S/N, ENTRE CALLE 6 Y CALLE 4",SAMULA,,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
67,24035.0,TORTILLERIA MONTECRISTO,"MONTECRISTO 20, ESQ. CALLE 16",SANTA ANA,,,Campeche,Campeche,24040.0,111_tiendas,,,,data20220913
68,24103.0,MERCADO EJIDAL,"QUERETARO S/N, ENTRE REPUBLICA DEL SALVADOR Y AVENIDA C",SANTA ANA,NO TEINE,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
69,24013.0,ULTRAHOGAR SUCURSAL CAMPECHE,"CALLE 10 NO. 300, ENTRE CALLE 53 Y CALLE 51",CENTRO,(981)8114404,,Campeche,Campeche,24000.0,111_tiendas,,,,data20220913
70,24042.0,FARMACIA BAZAR,"AVENIDA CENTRAL 63, ENTRE TRUJANO Y PRIV. DEL SALVADOR",CENTRO,(981)8117441,,Campeche,Campeche,24000.0,111_tiendas,,,,data20220913
71,24024.0,TORTILLERIA EL PEDREGAL,"LOPEZ PORTILLO 16 A, ENTRE EL DUQUE Y CALLE 2",LOMAS DE PEDREGAL,,,Campeche,Campeche,24035.0,111_tiendas,,,,data20220913
72,24108.0,COPPEL SUCURSAL SELEM,"CALLE 12 <hash>157, ENTRE CALLE 57 Y 55",CENTRO,,,Campeche,Campeche,24000.0,111_tiendas,,,,data20220913
73,24032.0,TORTILLERIA LA ROSITA,"CALLE 14 NO. 274 F, ENTRE ABASOLO Y VICTORIA",SAN ROMAN,,,Campeche,Campeche,24040.0,111_tiendas,,,,data20220913
74,24028.0,TORTILLERIA LA AVENTURERA,"PEDRO MORENO 164, ENTRE ESPERANZA Y VICENTE GUERRERO",SAN RAFAEL,,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
75,24038.0,MERCADO PRINCIPAL PEDRO SAINZ DE BARANDA,"CIRCUITO BALUARTE S/N, ENTRE TABASCO Y COSTA RICA",CENTRO,,,Campeche,Campeche,24000.0,111_tiendas,,,,data20220913
76,24021.0,TORTILLERIA ALEX,"CALLE 6 NO. 403, ENTRE LOPEZ PORTILLO Y ALLENDE",SAN RAFAEL,,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
77,24104.0,MERCADO DE SAN ROMAN,"CALLE 14 S/N, ESQ. PROLONGACION ALLENDE",BARRIO DE SAN ROMAN,NO TIENE,,Campeche,Campeche,24040.0,111_tiendas,,,,data20220913
78,24099.0,TORTILLERIA LUISITO SUCURSAL CAMPECHE,"CALLE 16 52-A, ENTRE VENEZUELA Y URUGUAY",SAN FRANCISCO,,,Campeche,Campeche,24010.0,111_tiendas,,,,data20220913
79,24105.0,ELEKTRA SUCURSAL MEGA CAMPECHE,"CALLE 49 O CIRCUITO BALUARTES 56, ENTRE 51 Y CIRCUITO B",CENTRO,98111002,,Campeche,Campeche,24000.0,111_tiendas,,,,data20220913
80,24033.0,TORTILLERIA LA SOMBRILLA SUCURSAL CAMPECHE,"CALLE 18 NO. 99, DEPARTAMENTO 14 BAZAR SELEM",SANTA ANA,,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
81,24016.0,FARMACIAS YZA SUCURSAL COLOSIO,"COLOSIO 321, ESQ. PROLONGACION ALLENDE",SAN RAFAEL,(981)1281166,,Campeche,Campeche,24001.0,111_tiendas,,,,data20220913
82,24044.0,FARMACIAS SIMILARES SUCURSAL CAMPECHE 7,"AVENIDA CENTRAL 58, ENTRE MARIANO RODRIGUEZ Y JOSE ANTO",SAN JOSE,(981)8169166,,Campeche,Campeche,24040.0,111_tiendas,,,,data20220913
83,24083.0,FARMACIA CANTO SUCURSAL ALAMEDA,"TABASCO S/N LOC. 11, ENTRE CHIHUAHUA Y CTO. BALUARTE (F",SANTA ANA,(981)8163170,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
84,24027.0,TORTILLERIA LA AVENIDA SUCURSAL CAMPECHE,"GOBERNADORES 365, ENTRE CUBA Y URUGUAY",SANTA ANA,(981)8113123,,Campeche,Campeche,24050.0,111_tiendas,,,,data20220913
85,24037.0,OXXO SUCURSAL CATASTRO,"CALLE 51 NO. 1, ESQ. ADOLFO RUIZ CORTINEZ",CENTRO,,,Campeche,Campeche,24000.0,111_tiendas,,,,data20220913
86,24109.0,FARMACIA BAZAR SUCURSAL LOPEZ MATEOS,"AV LOPEZ MATEOS 374, ENTRE LAZARETO Y MONTECRISTO",PRADO,,,Campeche,Campeche,24030.0,111_tiendas,,,,data20220913
87,24022.0,TORTILLERIA ARROLLO,"CALLE 10 S/N, ESQ. CALLE 12, INT.MERCADO SAN FRANCISCO",SAN FRANCISCO,,,Campeche,Campeche,24010.0,111_tiendas,,,,data20220913
88,24040.0,COPPEL SUCURSAL SAN RAFAEL,"PATRICIO TRUEBA 306, ENTRE VICENTE GUERRERO Y CALLE 6",SAN RAFAEL,(981)8125039,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
89,24000.0,BODEGA AURRERA SUCURSAL PATRICIO TRUEBA,"PATRICIO TRUEBA DE REGIL 189, ENTRE NIEBLA Y CASA DE JU",FRACCIORAMA 2000,,,Campeche,Campeche,24090.0,111_tiendas,,,,data20220913
90,77120.0,TORTILLERIA LA LUPITA,"MZ. 1 LT. 35, POR PROLONGACION TULUM",SM.- 67,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
91,77133.0,FARMACIA CANTO SUCURSAL CRUCERO,"LOPEZ PORTILLO MZ. 3 LT. 14, CRUCERO CENTRO",SM. 64,(998)884635,,Quintana Roo,Benito Juárez,77524.0,111_tiendas,,,,data20220913
92,77319.0,TORTILLERIA LIAM,"JUAN ESCUTIA, MZ.-2, LT.- 2, CALLE GONZALO GUERRERO Y G",SM.-223,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
93,77000.0,SORIANA SÚPER SUCURSAL CANCÚN GLORIETA,"AV. TULUM MZ-01, LT- 37, 38 Y 39, ESQ. GLORIETA UXMAL",S.M. 2,9988843330,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
94,77104.0,SORIANA HIPER SUCURSAL CANCÚN (126),"AV. COBA SM. 21 L. 2, ENTRE AV. ANDRÉS QUINTANA ROO",CENTRO,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
95,77089.0,LIVERPOOL,"TULUM 276 SM. 7 LOC. 4-9, PLAZA LAS AMERICAS",CENTRO,,,Quintana Roo,Benito Juárez,77503.0,111_tiendas,,,,data20220913
96,77083.0,SEARS ROEBUCK DE MEXICO,"TULUM 260 SM. 7 Y 9, PLAZA LA AMERICAS",CENTRO,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
97,77108.0,MERCEDES,INTERIOR DEL MERCADO CHETUMALITO,SM. 67,,,Quintana Roo,Benito Juárez,77510.0,111_tiendas,,,,data20220913
98,77304.0,TORTILLERIA EL PARIAN,"MZ. 9, LT. 29, CALLE 7, ESQ. CALLE 18",SM. 66,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
99,77119.0,TORTILLERIA MIRANDA,"MZ. 2 LT. 10, FRENTE AL HOTEL LOS CUATES DE CANCUN",SM. 65,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
100,77018.0,TELEBODEGA,"REG. 89 MZ. 61 LT. 1 AL 7, A UN COSTADO DEL ESTADIO CAN",NUEVOS HORIZONTES,(998)8882270,,Quintana Roo,Benito Juárez,77516.0,111_tiendas,,,,data20220913
101,77118.0,FARMACIA YZA SUCURSAL UXMAL,"DIAGONAL PINO LT. 19, ESQ. TULUM",SM. 23,(998)8873738,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
102,77011.0,CHEDRAUI,"TULUM 260 SM. 7 MZ. 4 Y 9, PLAZA LAS AMERICAS",CENTRO,(998)8872190,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
103,77030.0,FARMACIA PARIS,"YAXCHILAN 32 SM. 22, A UN COSTADO HOTEL MARGARITA",CENTRO,(998)8840164,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
104,77100.0,ELEKTRA SUCURSAL 3230,"TULUM SM. 64 MZ. 4 LT. 1 Y 2, FRENTE A ZAPATERIA 3 HERM",CENTRO,(998)8879517,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
105,77117.0,MEGA SORIANA SUCURSAL LOPEZ PORTILLO (874),"LOPEZ PORTILLO MZ - 57, 58, 59 Y 60, ENTRE KABAH Y CALL",SM. 92,(998)8886392,,Quintana Roo,Benito Juárez,77516.0,111_tiendas,,,,data20220913
106,77300.0,FARMACIA DEL AHORRO SUCURSAL CRUCERO,"LOPEZ PORTILLO, MZ. 1, LT. 24 Y 25, ESQ. PROLONGACION T",SM. 66,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
107,77124.0,TORTILLERIA EL DIVINO REDENTOR,"MZ. 54 LT. 1, E-A CALLE, LOC. 19 A 21",SM. 23,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
108,77276.0,COPPEL SUCURSAL TULUM,"TULUM 1165, ENTRE CHICHEN ITZA Y UXMAL",SUPERMANZANA 2,(998)8846827,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
109,77275.0,SUPER AKI SUCURSAL CRUCERO,"LOPEZ PORTILLO MZ. 1 LT. 31, ESQ. PROLONG. TULUM",SUPERMANZANA 66,(998)8924690,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
110,77109.0,TORTILLERIA LA ANTENA,"MZ. 8, LT. 34",REGION 218,,,Quintana Roo,Benito Juárez,77515.0,111_tiendas,,,,data20220913
111,77298.0,TORTILLERIA EL JAVI,"VENUSTIANO CARRANZA MZ. 2 LT. 71, ESQ. JUAN ESCUTIA",SM. 222,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
112,77110.0,TORTILLERIA BENITO,"MZ. 32, LT. 01",SM. 23,,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
113,77008.0,WAL MART,"COBA SM. 21 MZ. 2 LT. 2, COSTADO SAMS CLUB",CENTRO,(998)8877114,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
114,77277.0,FAMSA SUCURSAL CANCUN,"TULUM MZ. 2 LT. 16, ENTRE CHICHEN ITZA Y UXMAL",SUPERMANZANA 2,(998)8847242,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
115,77099.0,FARMACIAS SIMILARES,"TULUM SM. 22 MZ. 7 LT. 4, A UN COSTADO DEL HOTEL RIVER",CENTRO,(998)8980190,,Quintana Roo,Benito Juárez,77500.0,111_tiendas,,,,data20220913
116,31005.0,SORIANA HIPER SUCURSAL FUENTES MARES,"BLVD. JOSE FUENTES MARES 300, ESQ. INDEPENDENCIA",SANTA ROSA 10o. SECTOR,(614)4590080,,Chihuahua,Chihuahua,31050.0,111_tiendas,,,,data20220913
117,31009.0,WALMART SUCURSAL FUENTES MARES,"BLVD. JOSE FUENTES MARES 8820, ENTRE T. ORTEGA Y FRANCI",SECTOR RELOJ,(614)4989083,,Chihuahua,Chihuahua,31064.0,111_tiendas,,,,data20220913
118,31004.0,S MART SUCURSAL FUENTES MARES,"PACHECO 1901, ENTRE BLVD. JOSE FUENTES MARES Y JUAN PAB",FRACCIONAMIENTO EL MARMOL,(614)4351168,,Chihuahua,Chihuahua,31072.0,111_tiendas,,,,data20220913
119,31002.0,MERCADO SORIANA SUCURSAL LA SIERRA,"CALZ. SILVESTRE TERRAZAS 9001, ENTRE 24 DE FEBRERO Y P.",RAMON REYES,(614)4189698,,Chihuahua,Chihuahua,31410.0,111_tiendas,,,,data20220913
120,31030.0,ALSUPER STORE SUCURSAL INDEPENDENCIA,"BLVD. JOSE FUENTES MARES 200, ESQ. INDEPENDENCIA",SANTA ROSA,(614)4202869,,Chihuahua,Chihuahua,31030.0,111_tiendas,,,,data20220913
121,51075.0,EXPENDIO DE HUEVO S/N LOC. 101,"JOSE LOPEZ PORTILLO KM. 4.5, INT. 128 LOCAL 101, PASILL",SAN MATEO OTZACATIPAN,,,Estado de México,,50200.0,111_tiendas,,,,data20220913
